BehaviorSpace results (NetLogo 6.0.3),,,,
Rebellion.nlogo,,,,
experiment 03 (NetLogo),,,,
05/23/2018 04:41:59:105 +1000,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
0,39,0,39,
[run number],1,1,1,1
government-legitimacy,0.76,,,
movement?,FALSE,,,
initial-agent-density,66,,,
vision,7,,,
max-jail-term,33,,,
visualization,3D,,,
initial-cop-density,4,,,
[reporter],JAILED,ACTIVE,QUIET,COPS
,360,24,672,64
,357,4,695,64
,341,4,711,64
,329,1,726,64
,306,1,749,64
,289,4,763,64
,283,56,717,64
,310,129,617,64
,340,185,531,64
,383,189,484,64
,425,150,481,64
,462,114,480,64
,494,59,503,64
,507,13,536,64
,488,4,564,64
,456,0,600,64
,433,0,623,64
,402,0,654,64
,368,0,688,64
,341,0,715,64
,323,1,732,64
,301,1,754,64
,288,1,767,64
,274,0,782,64
,267,0,789,64
,260,1,795,64
,246,0,810,64
,230,0,826,64
,211,0,845,64
,195,0,861,64
,182,0,874,64
,168,0,888,64
,160,2,894,64
,150,1,905,64
,138,1,917,64
,121,0,935,64
,108,1,947,64
,98,0,958,64
,80,1,975,64
,68,1,987,64
,60,1,995,64
,54,0,1002,64
,47,0,1009,64
,45,1,1010,64
,47,0,1009,64
,47,1,1008,64
,46,0,1010,64
,46,31,979,64
,84,238,734,64
,141,440,475,64
,197,403,456,64
,246,349,461,64
,299,297,460,64
,344,244,468,64
,393,199,464,64
,439,149,468,64
,485,100,471,64
,515,38,503,64
,532,1,523,64
,514,0,542,64
,497,0,559,64
,482,0,574,64
,459,1,596,64
,438,0,618,64
,417,1,638,64
,400,0,656,64
,378,0,678,64
,356,0,700,64
,338,0,718,64
,327,7,722,64
,316,15,725,64
,314,11,731,64
,301,1,754,64
,282,0,774,64
,264,11,781,64
,260,81,715,64
,281,220,555,64
,314,249,493,64
,340,229,487,64
,377,203,476,64
,408,167,481,64
,437,131,488,64
,468,82,506,64
,501,37,518,64
,501,16,539,64
,482,8,566,64
,473,5,578,64
,459,0,597,64
,441,1,614,64
,423,0,633,64
,401,0,655,64
,381,1,674,64
,366,1,689,64
,346,1,709,64
,330,1,725,64
,308,0,748,64
,292,2,762,64
,278,1,777,64
,256,0,800,64
,239,0,817,64
,221,1,834,64
,207,6,843,64
,204,1,851,64
,209,32,815,64
,226,80,750,64
,263,216,577,64
,295,271,490,64
,336,249,471,64
,371,205,480,64
,413,168,475,64
,438,123,495,64
,462,90,504,64
,492,50,514,64
,513,9,534,64
,503,1,552,64
,487,1,568,64
,471,1,584,64
,456,1,599,64
,431,0,625,64
,417,1,638,64
,402,0,654,64
,388,1,667,64
,369,1,686,64
,356,2,698,64
,337,0,719,64
,314,0,742,64
,299,2,755,64
,282,0,774,64
,256,1,799,64
,234,1,821,64
,216,0,840,64
,197,0,859,64
,184,0,872,64
,165,0,891,64
,151,1,904,64
,134,0,922,64
,112,0,944,64
,94,12,950,64
,115,156,785,64
,160,403,493,64
,207,384,465,64
,251,339,466,64
,294,295,467,64
,337,249,470,64
,381,208,467,64
,421,158,477,64
,463,114,479,64
,497,58,501,64
,510,18,528,64
,513,1,542,64
,496,0,560,64
,480,0,576,64
,454,1,601,64
,439,0,617,64
,426,0,630,64
,399,1,656,64
,373,1,682,64
,355,15,686,64
,355,30,671,64
,363,20,673,64
,356,10,690,64
,339,28,689,64
,352,48,656,64
,379,66,611,64
,388,97,571,64
,418,102,536,64
,441,94,521,64
,467,67,522,64
,483,31,542,64
,470,17,569,64
,455,0,601,64
,432,0,624,64
,408,0,648,64
,389,0,667,64
,368,2,686,64
,349,14,693,64
,337,28,691,64
,345,65,646,64
,370,108,578,64
,408,125,523,64
,443,112,501,64
,478,85,493,64
,503,40,513,64
,508,6,542,64
,476,1,579,64
,458,0,598,64
,435,0,621,64
,408,1,647,64
,384,0,672,64
,355,1,700,64
,329,0,727,64
,301,0,755,64
,278,0,778,64
,249,0,807,64
,242,2,812,64
,227,1,828,64
,218,28,810,64
,243,134,679,64
,283,264,509,64
,321,261,474,64
,361,223,472,64
,398,183,475,64
,437,140,479,64
,480,90,486,64
,504,42,510,64
,504,6,546,64
,482,1,573,64
,452,0,604,64
,430,0,626,64
,406,0,650,64
,381,0,675,64
,367,12,677,64
,357,16,683,64
,357,6,693,64
,341,0,715,64
,333,0,723,64
,314,1,741,64
,294,2,760,64
,281,1,774,64
,264,3,789,64
,256,0,800,64
,242,0,814,64
,221,6,829,64
,214,57,785,64
,240,150,666,64
,278,289,489,64
,316,256,484,64
,354,217,485,64
,385,183,488,64
,419,156,481,64
,463,123,470,64
,502,67,487,64
,522,10,524,64
,505,1,550,64
,474,0,582,64
,461,1,594,64
,439,1,616,64
,429,12,615,64
,419,2,635,64
,403,2,651,64
,383,0,673,64
,363,1,692,64
,347,0,709,64
,331,0,725,64
,320,22,714,64
,332,32,692,64
,333,45,678,64
,349,84,623,64
,384,126,546,64
,407,128,521,64
,440,102,514,64
,465,66,525,64
,486,36,534,64
,491,5,560,64
,461,0,595,64
,430,0,626,64
,400,1,655,64
,377,1,678,64
,347,0,709,64
,329,0,727,64
,306,0,750,64
,291,12,753,64
,289,56,711,64
,317,97,642,64
,356,155,545,64
,392,182,482,64
,430,143,483,64
,467,97,492,64
,490,56,510,64
,507,13,536,64
,501,1,554,64
,478,0,578,64
,449,0,607,64
,413,3,640,64
,396,1,659,64
,376,3,677,64
,349,0,707,64
,326,3,727,64
,309,22,725,64
,308,52,696,64
,336,116,604,64
,376,163,517,64
,403,153,500,64
,446,129,481,64
,484,86,486,64
,502,36,518,64
,511,2,543,64
,486,0,570,64
,456,0,600,64
,434,1,621,64
,410,1,645,64
,389,1,666,64
,363,0,693,64
,329,0,727,64
,311,1,744,64
,292,6,758,64
,285,2,769,64
,275,1,780,64
,259,0,797,64
,245,9,802,64
,249,54,753,64
,279,119,658,64
,316,233,507,64
,353,225,478,64
,388,189,479,64
,432,148,476,64
,458,95,503,64
,480,57,519,64
,500,21,535,64
,476,2,578,64
,448,4,604,64
,433,0,623,64
,410,1,645,64
,379,0,677,64
,349,4,703,64
,349,34,673,64
,358,37,661,64
,370,41,645,64
,391,54,611,64
,414,66,576,64
,428,50,578,64
,442,40,574,64
,443,33,580,64
,444,14,598,64
,420,1,635,64
,395,0,661,64
,372,2,682,64
,348,0,708,64
,326,0,730,64
,302,0,754,64
,281,12,763,64
,280,67,709,64
,296,149,611,64
,330,228,498,64
,367,199,490,64
,410,162,484,64
,441,122,493,64
,467,88,501,64
,483,49,524,64
,496,15,545,64
,488,5,563,64
,473,0,583,64
,455,1,600,64
,431,0,625,64
,413,0,643,64
,390,0,666,64
,371,0,685,64
,350,1,705,64
,328,1,727,64
,308,1,747,64
,286,3,767,64
,279,11,766,64
,274,1,781,64
,259,0,797,64
,241,0,815,64
,234,17,805,64
,246,114,696,64
,291,232,533,64
,330,252,474,64
,369,214,473,64
,397,167,492,64
,426,135,495,64
,449,109,498,64
,478,68,510,64
,498,39,519,64
,509,15,532,64
,493,0,563,64
,467,0,589,64
,444,1,611,64
,423,0,633,64
,407,0,649,64
,391,1,664,64
,377,1,678,64
,369,0,687,64
,355,1,700,64
,339,0,717,64
,315,0,741,64
,299,0,757,64
,287,37,732,64
,301,102,653,64
,345,148,563,64
,380,195,481,64
,406,153,497,64
,431,118,507,64
,456,92,508,64
,478,48,530,64
,488,20,548,64
,484,11,561,64
,462,7,587,64
,441,1,614,64
,414,0,642,64
,390,0,666,64
,366,0,690,64
,350,0,706,64
,331,0,725,64
,315,25,716,64
,313,38,705,64
,326,37,693,64
,352,96,608,64
,393,175,488,64
,434,139,483,64
,467,97,492,64
,499,50,507,64
,504,30,522,64
,502,18,536,64
,491,4,561,64
,457,1,598,64
,437,1,618,64
,405,8,643,64
,389,17,650,64
,381,18,657,64
,377,0,679,64
,356,0,700,64
,325,0,731,64
,301,0,755,64
,280,2,774,64
,265,1,790,64
,253,1,802,64
,241,0,815,64
,227,12,817,64
,217,50,789,64
,250,179,627,64
,298,268,490,64
,337,245,474,64
,376,203,477,64
,414,163,479,64
,446,110,500,64
,482,67,507,64
,502,28,526,64
,487,7,562,64
,462,0,594,64
,447,1,608,64
,426,0,630,64
,403,0,653,64
,391,1,664,64
,375,0,681,64
,364,12,680,64
,357,12,687,64
,348,3,705,64
,331,0,725,64
,311,0,745,64
,287,2,767,64
,272,0,784,64
,263,2,791,64
,248,0,808,64
,239,0,817,64
,213,0,843,64
,198,1,857,64
,187,0,869,64
,170,0,886,64
,161,16,879,64
,174,117,765,64
,203,259,594,64
,241,340,475,64
,283,303,470,64
,331,259,466,64
,369,212,475,64
,406,169,481,64
,437,122,497,64
,478,77,501,64
,511,25,520,64
,507,6,543,64
,493,1,562,64
,473,1,582,64
,456,0,600,64
,441,1,614,64
,421,0,635,64
,407,0,649,64
,388,1,667,64
,371,0,685,64
,358,0,698,64
,334,1,721,64
,304,2,750,64
,295,0,761,64
,286,0,770,64
,264,1,791,64
,252,1,803,64
,228,0,828,64
,217,0,839,64
,193,1,862,64
,170,2,884,64
,156,0,900,64
,137,0,919,64
,116,1,939,64
,101,4,951,64
,84,0,972,64
,71,1,984,64
,64,0,992,64
,58,1,997,64
,54,0,1002,64
,52,0,1004,64
,51,16,989,64
,78,136,842,64
,136,420,500,64
,194,408,454,64
,245,350,461,64
,296,300,460,64
,343,248,465,64
,390,200,466,64
,430,152,474,64
,479,106,471,64
,509,43,504,64
,530,5,521,64
,520,0,536,64
,507,0,549,64
,488,0,568,64
,473,1,582,64
,464,1,591,64
,448,9,599,64
,439,6,611,64
,423,0,633,64
,401,0,655,64
,390,0,666,64
,363,0,693,64
,345,0,711,64
,328,0,728,64
,302,0,754,64
,274,1,781,64
,259,1,796,64
,243,6,807,64
,220,0,836,64
,203,0,853,64
,178,0,878,64
,165,0,891,64
,139,0,917,64
,134,10,912,64
,133,111,812,64
,178,345,533,64
,219,365,472,64
,266,327,463,64
,309,278,469,64
,347,235,474,64
,394,197,465,64
,440,147,469,64
,476,94,486,64
,508,46,502,64
,518,5,533,64
,508,0,548,64
,481,0,575,64
,466,0,590,64
,450,1,605,64
,434,0,622,64
,413,0,643,64
,387,2,667,64
,373,0,683,64
,354,0,702,64
,330,1,725,64
,310,2,744,64
,289,0,767,64
,262,1,793,64
,247,0,809,64
,231,0,825,64
,213,9,834,64
,206,74,776,64
,232,265,559,64
,271,311,474,64
,307,273,476,64
,347,237,472,64
,389,193,474,64
,422,152,482,64
,454,120,482,64
,492,66,498,64
,516,29,511,64
,517,1,538,64
,491,0,565,64
,475,2,579,64
,457,0,599,64
,440,0,616,64
,430,1,625,64
,416,0,640,64
,400,3,653,64
,399,22,635,64
,395,8,653,64
,390,2,664,64
,374,1,681,64
,350,0,706,64
,325,1,730,64
,304,1,751,64
,281,0,775,64
,269,34,753,64
,282,69,705,64
,309,105,642,64
,341,196,519,64
,378,190,488,64
,404,153,499,64
,439,120,497,64
,449,80,527,64
,467,58,531,64
,478,18,560,64
,477,6,573,64
,467,6,583,64
,449,0,607,64
,422,0,634,64
,407,1,648,64
,389,1,666,64
,374,0,682,64
,366,0,690,64
,339,1,716,64
,325,1,730,64
,315,0,741,64
,307,0,749,64
,282,0,774,64
,265,1,790,64
,243,0,813,64
,226,2,828,64
,210,0,846,64
,192,2,862,64
,190,33,833,64
,202,114,740,64
,238,275,543,64
,285,305,466,64
,316,256,484,64
,355,224,477,64
,391,180,485,64
,431,136,489,64
,469,90,497,64
,505,32,519,64
,504,14,538,64
,498,3,555,64
,486,0,570,64
,458,0,598,64
,441,0,615,64
,429,1,626,64
,413,1,642,64
,391,0,665,64
,376,4,676,64
,370,0,686,64
,358,0,698,64
,337,0,719,64
,320,0,736,64
,306,2,748,64
,291,34,731,64
,316,83,657,64
,338,111,607,64
,374,150,532,64
,403,161,492,64
,435,129,492,64
,470,93,493,64
,499,56,501,64
,510,9,537,64
,489,4,563,64
,459,0,597,64
,429,0,627,64
,406,1,649,64
,387,2,667,64
,358,0,698,64
,337,0,719,64
,319,1,736,64
,300,0,756,64
,291,0,765,64
,274,0,782,64
,254,0,802,64
,242,1,813,64
,240,27,789,64
,261,101,694,64
,301,215,540,64
,346,232,478,64
,386,194,476,64
,424,156,476,64
,465,116,475,64
,487,65,504,64
,516,26,514,64
,514,3,539,64
,480,0,576,64
,450,1,605,64
,415,0,641,64
,394,2,660,64
,370,0,686,64
,354,0,702,64
,337,0,719,64
,322,1,733,64
,303,0,753,64
,290,8,758,64
,293,22,741,64
,299,0,757,64
,290,1,765,64
,279,0,777,64
,258,0,798,64
,239,2,815,64
,221,1,834,64
,204,1,851,64
,189,7,860,64
,195,67,794,64
,228,229,599,64
,263,315,478,64
,297,281,478,64
,336,247,473,64
,375,208,473,64
,416,163,477,64
,452,114,490,64
,486,64,506,64
,503,32,521,64
,504,9,543,64
,497,0,559,64
,481,0,575,64
,459,0,597,64
,435,0,621,64
,416,3,637,64
,405,9,642,64
,384,2,670,64
,379,0,677,64
,366,0,690,64
,345,0,711,64
,320,9,727,64
,312,14,730,64
,312,6,738,64
,294,21,741,64
,300,47,709,64
,315,98,643,64
,351,178,527,64
,382,171,503,64
,405,130,521,64
,437,129,490,64
,473,85,498,64
,489,45,522,64
,487,7,562,64
,465,4,587,64
,435,0,621,64
,421,4,631,64
,402,0,654,64
,383,1,672,64
,365,0,691,64
,334,0,722,64
,321,0,735,64
,302,1,753,64
,289,1,766,64
,271,0,785,64
,256,2,798,64
,239,0,817,64
,218,0,838,64
,193,1,862,64
,182,2,872,64
,173,0,883,64
,160,0,896,64
,151,36,869,64
,179,209,668,64
,227,363,466,64
,267,316,473,64
,305,278,473,64
,353,228,475,64
,393,182,481,64
,435,147,474,64
,471,98,487,64
,498,54,504,64
,511,14,531,64
,504,0,552,64
,480,0,576,64
,466,2,588,64
,456,4,596,64
,435,0,621,64
,413,1,642,64
,393,0,663,64
,372,4,680,64
,363,14,679,64
,365,6,685,64
,347,0,709,64
,322,2,732,64
,314,8,734,64
,300,0,756,64
,276,1,779,64
,266,2,788,64
,256,0,800,64
,230,0,826,64
,208,1,847,64
,185,1,870,64
,167,0,889,64
,147,0,909,64
,131,0,925,64
,117,2,937,64
,104,0,952,64
,91,5,960,64
,95,134,827,64
,135,405,516,64
,184,409,463,64
,232,359,465,64
,278,311,467,64
,332,265,459,64
,385,210,461,64
,428,153,475,64
,469,110,477,64
,504,61,491,64
,527,5,524,64
,506,0,550,64
,482,3,571,64
,459,0,597,64
,440,0,616,64
,420,3,633,64
,411,0,645,64
,396,0,660,64
,376,0,680,64
,360,0,696,64
,340,0,716,64
,315,0,741,64
,283,0,773,64
,268,11,777,64
,273,48,735,64
,294,83,679,64
,322,170,564,64
,358,207,491,64
,386,173,497,64
,423,151,482,64
,449,112,495,64
,471,73,512,64
,481,40,535,64
,480,2,574,64
,448,6,602,64
,434,20,602,64
,428,0,628,64
,396,0,660,64
,382,0,674,64
,361,0,695,64
,347,2,707,64
,332,0,724,64
,326,0,730,64
,307,0,749,64
,285,3,768,64
,273,11,772,64
,270,20,766,64
,279,63,714,64
,315,168,573,64
,350,216,490,64
,393,187,476,64
,429,139,488,64
,453,99,504,64
,480,64,512,64
,488,24,544,64
,490,4,562,64
,466,2,588,64
,435,0,621,64
,415,1,640,64
,399,0,657,64
,385,0,671,64
,357,1,698,64
,333,0,723,64
,327,0,729,64
,313,0,743,64
,295,1,760,64
,269,1,786,64
,263,0,793,64
,253,1,802,64
,238,0,818,64
,227,1,828,64
,198,0,858,64
,184,3,869,64
,179,0,877,64
,167,0,889,64
,146,0,910,64
,135,0,921,64
,119,0,937,64
,106,0,950,64
,90,0,966,64
,83,15,958,64
,96,126,834,64
,136,377,543,64
,186,408,462,64
,233,358,465,64
,283,311,462,64
,333,260,463,64
,379,211,466,64
,421,166,469,64
,464,122,470,64
,496,70,490,64
,522,20,514,64
,513,8,535,64
,497,2,557,64
,483,0,573,64
,464,0,592,64
,451,1,604,64
,427,0,629,64
,402,0,654,64
,387,0,669,64
,378,1,677,64
,363,0,693,64
,352,1,703,64
,329,0,727,64
,306,0,750,64
,287,0,769,64
,264,1,791,64
,244,2,810,64
,230,11,815,64
,225,16,815,64
,222,3,831,64
,202,0,854,64
,172,0,884,64
,154,1,901,64
,134,0,922,64
,123,1,932,64
,110,0,946,64
,95,4,957,64
,106,90,860,64
,151,359,546,64
,197,393,466,64
,246,347,463,64
,294,298,464,64
,347,249,460,64
,395,196,465,64
,427,149,480,64
,463,113,480,64
,500,62,494,64
,519,17,520,64
,512,1,543,64
,493,1,562,64
,475,0,581,64
,455,2,599,64
,434,2,620,64
,422,2,632,64
,412,0,644,64
,393,0,663,64
,377,17,662,64
,381,6,669,64
,362,0,694,64
,345,1,710,64
,319,2,735,64
,304,0,752,64
,281,0,775,64
,269,0,787,64
,248,1,807,64
,218,0,838,64
,209,0,847,64
,190,0,866,64
,171,11,874,64
,160,94,802,64
,199,259,598,64
,234,345,477,64
,272,309,475,64
,312,272,472,64
,359,232,465,64
,401,183,472,64
,437,141,478,64
,476,97,483,64
,499,50,507,64
,525,13,518,64
,511,0,545,64
,495,0,561,64
,471,0,585,64
,443,0,613,64
,428,1,627,64
,405,0,651,64
,386,1,669,64
,372,0,684,64
,352,0,704,64
,336,0,720,64
,313,0,743,64
,297,1,758,64
,277,1,778,64
,261,11,784,64
,260,7,789,64
,256,67,733,64
,277,122,657,64
,314,217,525,64
,354,229,473,64
,387,189,480,64
,415,156,485,64
,447,127,482,64
,479,84,493,64
,497,27,532,64
,489,4,563,64
,467,0,589,64
,442,0,614,64
,426,0,630,64
,406,4,646,64
,390,0,666,64
,370,0,686,64
,356,1,699,64
,338,0,718,64
,329,8,719,64
,323,1,732,64
,297,0,759,64
,286,29,741,64
,304,71,681,64
,340,144,572,64
,383,199,474,64
,420,151,485,64
,454,114,488,64
,480,76,500,64
,494,36,526,64
,487,2,567,64
,466,0,590,64
,430,0,626,64
,402,0,654,64
,377,0,679,64
,350,0,706,64
,326,1,729,64
,318,2,736,64
,295,1,760,64
,276,0,780,64
,267,6,783,64
,273,25,758,64
,275,2,779,64
,261,0,795,64
,257,41,758,64
,275,144,637,64
,315,227,514,64
,349,228,479,64
,384,194,478,64
,426,156,474,64
,459,110,487,64
,488,57,511,64
,497,18,541,64
,483,0,573,64
,463,0,593,64
,448,6,602,64
,424,0,632,64
,393,0,663,64
,378,2,676,64
,356,0,700,64
,347,3,706,64
,344,17,695,64
,332,22,702,64
,339,23,694,64
,355,33,668,64
,359,25,672,64
,365,39,652,64
,374,85,597,64
,399,115,542,64
,441,120,495,64
,465,94,497,64
,493,55,508,64
,505,13,538,64
,490,2,564,64
,458,1,597,64
,435,0,621,64
,400,1,655,64
,375,1,680,64
,359,7,690,64
,346,11,699,64
,330,4,722,64
,319,18,719,64
,319,1,736,64
,307,0,749,64
,295,1,760,64
,284,0,772,64
,266,0,790,64
,249,1,806,64
,233,1,822,64
,208,0,848,64
,192,0,864,64
,174,1,881,64
,160,1,895,64
,146,0,910,64
,128,0,928,64
,113,1,942,64
,111,1,944,64
,98,0,958,64
,84,0,972,64
,74,0,982,64
,65,0,991,64
,62,0,994,64
,60,0,996,64
,59,0,997,64
,54,0,1002,64
,52,1,1003,64
,48,0,1008,64
,48,1,1007,64
,47,0,1009,64
,48,0,1008,64
,46,0,1010,64
,44,0,1012,64
,42,0,1014,64
,41,1,1014,64
,41,0,1015,64
,42,0,1014,64
,42,0,1014,64
,44,11,1001,64
,77,107,872,64
,125,387,544,64
,178,418,460,64
,229,367,460,64
,278,314,464,64
,325,266,465,64
,373,218,465,64
,417,166,473,64
,463,113,480,64
,498,57,501,64
,517,16,523,64
,503,1,552,64
,483,1,572,64
,463,1,592,64
,450,3,603,64
,432,6,618,64
,419,2,635,64
,402,0,654,64
,382,1,673,64
,361,1,694,64
,350,0,706,64
,331,0,725,64
,313,0,743,64
,294,0,762,64
,274,0,782,64
,249,0,807,64
,238,0,818,64
,223,0,833,64
,204,0,852,64
,185,0,871,64
,167,0,889,64
,144,0,912,64
,119,2,935,64
,108,1,947,64
,97,2,957,64
,87,0,969,64
,79,0,977,64
,89,84,883,64
,137,312,607,64
,185,407,464,64
,236,360,460,64
,291,307,458,64
,338,254,464,64
,382,208,466,64
,425,161,470,64
,469,107,480,64
,509,61,486,64
,535,9,512,64
,519,0,537,64
,500,1,555,64
,482,1,573,64
,473,0,583,64
,454,0,602,64
,434,1,621,64
,424,2,630,64
,407,2,647,64
,393,1,662,64
,373,0,683,64
,354,1,701,64
,330,0,726,64
,307,1,748,64
,288,0,768,64
,264,0,792,64
,245,1,810,64
,231,0,825,64
,212,0,844,64
,191,0,865,64
,175,0,881,64
,149,0,907,64
,120,0,936,64
,100,1,955,64
,99,55,902,64
,131,255,670,64
,174,408,474,64
,219,370,467,64
,268,324,464,64
,316,275,465,64
,354,226,476,64
,398,189,469,64
,440,142,474,64
,478,87,491,64
,508,40,508,64
,519,12,525,64
,511,0,545,64
,493,0,563,64
,478,0,578,64
,453,1,602,64
,441,1,614,64
,420,0,636,64
,398,2,656,64
,373,0,683,64
,350,0,706,64
,334,1,721,64
,316,1,739,64
,302,0,754,64
,277,0,779,64
,258,0,798,64
,240,0,816,64
,219,0,837,64
,209,0,847,64
,185,1,870,64
,167,10,879,64
,171,35,850,64
,186,114,756,64
,233,289,534,64
,268,310,478,64
,308,272,476,64
,343,230,483,64
,382,192,482,64
,416,152,488,64
,447,116,493,64
,482,82,492,64
,514,23,519,64
,508,8,540,64
,499,6,551,64
,484,0,572,64
,468,0,588,64
,445,0,611,64
,427,0,629,64
,417,0,639,64
,398,1,657,64
,385,2,669,64
,372,2,682,64
,352,0,704,64
,327,0,729,64
,308,0,748,64
,280,1,775,64
,268,1,787,64
,252,0,804,64
,231,1,824,64
,211,1,844,64
,196,0,860,64
,174,0,882,64
,154,27,875,64
,175,197,684,64
,209,360,487,64
,247,336,473,64
,284,296,476,64
,326,260,470,64
,366,217,473,64
,416,176,464,64
,457,127,472,64
,494,69,493,64
,523,11,522,64
,512,1,543,64
,496,1,559,64
,470,1,585,64
,446,4,606,64
,435,0,621,64
,418,1,637,64
,402,4,650,64
,394,13,649,64
,390,17,649,64
,389,18,649,64
,390,5,661,64
,377,5,674,64
,373,18,665,64
,353,36,667,64
,360,49,647,64
,374,81,601,64
,400,103,553,64
,426,95,535,64
,452,82,522,64
,471,60,525,64
,486,31,539,64
,485,2,569,64
,443,0,613,64
,419,0,637,64
,396,0,660,64
,378,1,677,64
,355,1,700,64
,334,1,721,64
,307,1,748,64
,298,0,758,64
,280,1,775,64
,265,0,791,64
,251,1,804,64
,242,0,814,64
,231,3,822,64
,220,0,836,64
,200,0,856,64
,187,1,868,64
,175,0,881,64
,160,0,896,64
,151,1,904,64
,134,2,920,64
,124,1,931,64
,112,0,944,64
,97,0,959,64
,87,0,969,64
,84,64,908,64
,129,271,656,64
,175,412,469,64
,230,368,458,64
,271,314,471,64
,323,274,459,64
,372,219,465,64
,419,171,466,64
,464,120,472,64
,514,68,474,64
,532,9,515,64
,516,7,533,64
,511,1,544,64
,490,1,565,64
,464,0,592,64
,438,1,617,64
,413,0,643,64
,396,0,660,64
,379,1,676,64
,365,0,691,64
,351,0,705,64
,338,0,718,64
,313,0,743,64
,295,1,760,64
,275,0,781,64
,254,0,802,64
,233,0,823,64
,222,0,834,64
,200,1,855,64
,182,0,874,64
,166,0,890,64
,144,0,912,64
,127,1,928,64
,111,0,945,64
,91,0,965,64
,80,0,976,64
,69,6,981,64
,70,84,902,64
,114,327,615,64
,163,430,463,64
,210,382,464,64
,257,335,464,64
,303,288,465,64
,342,240,474,64
,397,196,463,64
,445,141,470,64
,493,80,483,64
,523,29,504,64
,518,0,538,64
,503,1,552,64
,498,3,555,64
,477,0,579,64
,453,0,603,64
,442,0,614,64
,428,1,627,64
,405,0,651,64
,386,0,670,64
,365,1,690,64
,343,0,713,64
,323,6,727,64
,319,47,690,64
,335,61,660,64
,361,86,609,64
,380,128,548,64
,417,137,502,64
,443,104,509,64
,467,69,520,64
,481,41,534,64
,480,18,558,64
,451,12,593,64
,436,8,612,64
,413,0,643,64
,387,0,669,64
,363,0,693,64
,340,0,716,64
,324,3,729,64
,311,14,731,64
,297,1,758,64
,284,1,771,64
,270,0,786,64
,257,1,798,64
,241,0,815,64
,224,0,832,64
,213,0,843,64
,196,1,859,64
,186,0,870,64
,164,1,891,64
,150,0,906,64
,135,2,919,64
,127,2,927,64
,119,0,937,64
,106,1,949,64
,93,2,961,64
,88,1,967,64
,74,0,982,64
,61,2,993,64
,61,0,995,64
,58,0,998,64
,56,0,1000,64
,51,0,1005,64
,51,3,1002,64
,65,83,908,64
,117,376,563,64
,168,426,462,64
,223,375,458,64
,271,323,462,64
,324,272,460,64
,376,219,461,64
,427,168,461,64
,465,113,478,64
,498,64,494,64
,522,11,523,64
,512,1,543,64
,501,0,555,64
,487,0,569,64
,465,3,588,64
,450,7,599,64
,433,0,623,64
,421,0,635,64
,402,0,654,64
,380,0,676,64
,358,1,697,64
,338,0,718,64
,319,1,736,64
,300,0,756,64
,283,1,772,64
,262,4,790,64
,247,8,801,64
,242,40,774,64
,252,146,658,64
,293,263,500,64
,327,250,479,64
,357,219,480,64
,387,186,483,64
,415,153,488,64
,446,118,492,64
,470,71,515,64
,489,36,531,64
,488,6,562,64
,470,1,585,64
,437,1,618,64
,413,0,643,64
,397,0,659,64
,373,1,682,64
,360,12,684,64
,369,44,643,64
,382,35,639,64
,399,70,587,64
,422,94,540,64
,436,87,533,64
,469,57,530,64
,481,16,559,64
,468,1,587,64
,442,0,614,64
,415,2,639,64
,392,0,664,64
,371,1,684,64
,349,0,707,64
,322,0,734,64
,299,1,756,64
,278,0,778,64
,254,2,800,64
,239,13,804,64
,260,112,684,64
,294,242,520,64
,330,250,476,64
,375,213,468,64
,410,165,481,64
,453,114,489,64
,483,73,500,64
,511,22,523,64
,497,6,553,64
,482,2,572,64
,451,0,605,64
,431,1,624,64
,413,13,630,64
,401,17,638,64
,399,1,656,64
,377,2,677,64
,363,21,672,64
,361,20,675,64
,368,14,674,64
,369,24,663,64
,372,9,675,64
,350,1,705,64
,334,0,722,64
,316,2,738,64
,306,1,749,64
,283,0,773,64
,272,0,784,64
,253,1,802,64
,231,1,824,64
,212,0,844,64
,186,0,870,64
,169,0,887,64
,153,34,869,64
,170,95,791,64
,207,291,558,64
,256,338,462,64
,296,288,472,64
,342,248,466,64
,386,201,469,64
,431,149,476,64
,473,92,491,64
,498,40,518,64
,511,3,542,64
,491,12,553,64
,488,3,565,64
,467,0,589,64
,445,0,611,64
,422,0,634,64
,408,0,648,64
,389,0,667,64
,366,1,689,64
,350,0,706,64
,331,0,725,64
,310,2,744,64
,300,2,754,64
,279,0,777,64
,271,0,785,64
,257,1,798,64
,237,1,818,64
,209,0,847,64
,192,21,843,64
,204,52,800,64
,236,142,678,64
,272,292,492,64
,304,265,487,64
,333,231,492,64
,365,212,479,64
,405,179,472,64
,443,133,480,64
,466,86,504,64
,503,51,502,64
,521,14,521,64
,505,3,548,64
,487,0,569,64
,468,1,587,64
,450,0,606,64
,433,1,622,64
,414,0,642,64
,399,1,656,64
,383,0,673,64
,362,1,693,64
,358,0,698,64
,342,0,714,64
,322,0,734,64
,307,0,749,64
,282,1,773,64
,268,14,774,64
,270,36,750,64
,291,112,653,64
,318,168,570,64
,346,222,488,64
,375,197,484,64
,406,168,482,64
,434,129,493,64
,469,93,494,64
,486,53,517,64
,489,15,552,64
,477,1,578,64
,455,10,591,64
,443,2,611,64
,429,0,627,64
,414,0,642,64
,390,0,666,64
,373,0,683,64
,358,9,689,64
,365,41,650,64
,380,49,627,64
,404,21,631,64
,410,4,642,64
