JAILED,ACTIVE,QUIET,COPS
784,70,266,80
788,56,276,80
783,33,304,80
785,20,315,80
760,20,340,80
747,26,347,80
733,46,341,80
730,44,346,80
722,46,352,80
715,63,342,80
719,59,342,80
732,19,369,80
716,16,388,80
686,34,400,80
673,64,383,80
670,101,349,80
687,122,311,80
719,92,309,80
732,75,313,80
737,72,311,80
756,57,307,80
761,43,316,80
762,39,319,80
756,37,327,80
743,33,344,80
738,22,360,80
739,17,364,80
712,37,371,80
702,20,398,80
678,32,410,80
673,27,420,80
665,43,412,80
656,58,406,80
675,17,428,80
657,39,424,80
649,28,443,80
641,24,455,80
624,22,474,80
614,43,463,80
607,66,447,80
605,122,393,80
639,185,296,80
684,213,223,80
719,177,224,80
749,137,234,80
783,97,240,80
797,70,253,80
808,51,261,80
814,33,273,80
807,27,286,80
797,13,310,80
785,9,326,80
761,16,343,80
745,14,361,80
729,31,360,80
720,39,361,80
717,43,360,80
705,39,376,80
710,37,373,80
705,35,380,80
697,72,351,80
703,121,296,80
716,146,258,80
744,134,242,80
782,83,255,80
788,57,275,80
795,27,298,80
787,15,318,80
776,18,326,80
748,65,307,80
748,71,301,80
757,64,299,80
764,51,305,80
757,47,316,80
749,41,330,80
754,16,350,80
739,13,368,80
728,18,374,80
700,32,388,80
705,22,393,80
692,47,381,80
688,76,356,80
710,51,359,80
713,32,375,80
703,20,397,80
674,38,408,80
668,32,420,80
662,21,437,80
654,23,443,80
648,35,437,80
643,23,454,80
639,41,440,80
634,58,428,80
631,71,418,80
638,86,396,80
652,122,346,80
679,130,311,80
710,143,267,80
735,150,235,80
771,112,237,80
772,93,255,80
780,67,273,80
785,37,298,80
784,28,308,80
778,35,307,80
778,22,320,80
758,15,347,80
745,18,357,80
727,11,382,80
699,16,405,80
688,23,409,80
675,23,422,80
659,24,437,80
645,27,448,80
643,12,465,80
636,30,454,80
632,41,447,80
633,43,444,80
627,72,421,80
635,76,409,80
656,87,377,80
674,78,368,80
693,81,346,80
699,83,338,80
706,96,318,80
723,96,301,80
736,93,291,80
762,61,297,80
762,48,310,80
769,52,299,80
755,63,302,80
758,41,321,80
748,40,332,80
757,23,340,80
738,33,349,80
729,15,376,80
712,18,390,80
697,49,374,80
697,66,357,80
702,63,355,80
698,58,364,80
705,56,359,80
706,79,335,80
708,94,318,80
721,83,316,80
725,90,305,80
740,73,307,80
763,51,306,80
759,59,302,80
770,28,322,80
762,18,340,80
754,25,341,80
753,21,346,80
740,8,372,80
723,10,387,80
700,15,405,80
693,15,412,80
680,17,423,80
661,15,444,80
643,20,457,80
624,35,461,80
611,51,458,80
617,31,472,80
609,46,465,80
605,95,420,80
617,113,390,80
641,123,356,80
658,154,308,80
685,147,288,80
714,173,233,80
743,162,215,80
759,136,225,80
775,100,245,80
796,70,254,80
803,34,283,80
801,24,295,80
793,22,305,80
777,33,310,80
774,17,329,80
752,29,339,80
740,41,339,80
735,48,337,80
733,51,336,80
726,45,349,80
728,41,351,80
726,34,360,80
707,45,368,80
704,50,366,80
702,60,358,80
702,77,341,80
715,76,329,80
724,73,323,80
733,79,308,80
743,69,308,80
758,37,325,80
746,39,335,80
741,44,335,80
745,26,349,80
734,27,359,80
719,23,378,80
718,33,369,80
703,31,386,80
701,34,385,80
685,44,391,80
679,39,402,80
676,44,400,80
677,22,421,80
663,25,432,80
656,39,425,80
652,60,408,80
653,100,367,80
674,87,359,80
685,98,337,80
703,112,305,80
721,146,253,80
741,153,226,80
768,120,232,80
790,79,251,80
793,37,290,80
786,23,311,80
779,28,313,80
763,29,328,80
759,34,327,80
753,25,342,80
739,33,348,80
731,39,350,80
720,41,359,80
714,30,376,80
713,28,379,80
703,43,374,80
688,105,327,80
715,87,318,80
723,80,317,80
738,55,327,80
746,32,342,80
733,18,369,80
712,15,393,80
697,17,406,80
688,8,424,80
663,23,434,80
645,43,432,80
637,64,419,80
654,43,423,80
658,31,431,80
664,25,431,80
656,51,413,80
664,55,401,80
662,72,386,80
668,111,341,80
672,114,334,80
694,114,312,80
721,113,286,80
743,110,267,80
768,92,260,80
789,57,274,80
785,40,295,80
787,24,309,80
776,36,308,80
754,57,309,80
755,39,326,80
756,17,347,80
731,16,373,80
714,9,397,80
692,13,415,80
676,14,430,80
661,24,435,80
651,32,437,80
655,22,443,80
645,51,424,80
647,74,399,80
657,91,372,80
670,101,349,80
687,121,312,80
720,113,287,80
737,138,245,80
757,118,245,80
770,81,269,80
771,69,280,80
778,47,295,80
776,64,280,80
776,82,262,80
788,60,272,80
803,30,287,80
795,28,297,80
784,26,310,80
772,27,321,80
760,21,339,80
749,11,360,80
732,14,374,80
706,26,388,80
694,21,405,80
679,17,424,80
660,29,431,80
654,45,421,80
654,46,420,80
654,57,409,80
653,106,361,80
669,120,331,80
697,111,312,80
721,121,278,80
728,124,268,80
756,100,264,80
788,57,275,80
796,21,303,80
789,8,323,80
770,14,336,80
747,12,361,80
723,31,366,80
706,58,356,80
716,63,341,80
720,39,361,80
718,27,375,80
703,30,387,80
697,43,380,80
693,60,367,80
695,62,363,80
701,56,363,80
693,81,346,80
704,112,304,80
719,117,284,80
735,98,287,80
760,60,300,80
762,45,313,80
759,61,300,80
759,73,288,80
768,61,291,80
762,58,300,80
775,24,321,80
763,19,338,80
750,19,351,80
740,14,366,80
728,23,369,80
717,35,368,80
703,46,371,80
704,57,359,80
694,86,340,80
697,75,348,80
723,46,351,80
730,39,351,80
722,43,355,80
721,56,343,80
716,62,342,80
716,48,356,80
715,42,363,80
715,36,369,80
698,57,365,80
699,79,342,80
706,92,322,80
724,82,314,80
741,50,329,80
739,47,334,80
740,31,349,80
732,24,364,80
718,20,382,80
706,39,375,80
707,33,380,80
700,37,383,80
703,53,364,80
691,71,358,80
688,85,347,80
700,101,319,80
722,68,330,80
733,45,342,80
736,12,372,80
719,14,387,80
693,39,388,80
687,30,403,80
691,61,368,80
687,120,313,80
714,126,280,80
737,90,293,80
757,58,305,80
762,44,314,80
757,75,288,80
765,56,299,80
782,33,305,80
782,19,319,80
760,28,332,80
748,20,352,80
728,24,368,80
714,56,350,80
714,74,332,80
721,81,318,80
726,62,332,80
731,63,326,80
738,51,331,80
727,67,326,80
738,77,305,80
742,93,285,80
764,73,283,80
769,45,306,80
758,42,320,80
743,47,330,80
752,17,351,80
734,40,346,80
724,57,339,80
731,39,350,80
727,30,363,80
720,18,382,80
704,34,382,80
694,60,366,80
696,59,365,80
695,50,375,80
693,39,388,80
684,57,379,80
690,57,373,80
688,51,381,80
690,41,389,80
688,44,388,80
682,75,363,80
687,85,348,80
717,49,354,80
732,26,362,80
720,40,360,80
710,47,363,80
710,58,352,80
718,73,329,80
715,92,313,80
729,87,304,80
748,66,306,80
753,39,328,80
752,34,334,80
749,33,338,80
741,33,346,80
725,36,359,80
724,52,344,80
720,63,337,80
722,56,342,80
730,38,352,80
722,32,366,80
726,16,378,80
707,53,360,80
696,85,339,80
708,70,342,80
718,81,321,80
729,67,324,80
729,72,319,80
733,84,303,80
743,105,272,80
751,98,271,80
762,67,291,80
779,32,309,80
776,20,324,80
764,34,322,80
748,37,335,80
751,7,362,80
723,28,369,80
712,24,384,80
703,15,402,80
688,14,418,80
666,18,436,80
647,18,455,80
636,58,426,80
634,101,385,80
640,136,344,80
668,161,291,80
697,178,245,80
736,159,225,80
773,134,213,80
789,106,225,80
808,81,231,80
821,42,257,80
810,41,269,80
808,48,264,80
804,40,276,80
807,17,296,80
797,15,308,80
784,15,321,80
764,17,339,80
744,28,348,80
737,33,350,80
725,27,368,80
710,22,388,80
698,37,385,80
691,50,379,80
683,73,364,80
692,92,336,80
709,74,337,80
714,92,314,80
713,135,272,80
755,123,242,80
778,104,238,80
785,76,259,80
789,38,293,80
789,32,299,80
784,31,305,80
768,24,328,80
754,17,349,80
734,14,372,80
721,10,389,80
702,15,403,80
688,13,419,80
682,8,430,80
660,21,439,80
649,14,457,80
635,23,462,80
614,54,452,80
621,74,425,80
630,82,408,80
645,93,382,80
668,146,306,80
684,143,293,80
713,111,296,80
738,86,296,80
752,69,299,80
767,51,302,80
760,60,300,80
763,58,299,80
764,45,311,80
766,27,327,80
753,16,351,80
738,19,363,80
727,31,362,80
723,48,349,80
718,39,363,80
718,23,379,80
708,23,389,80
697,41,382,80
696,55,369,80
700,45,375,80
691,44,385,80
675,31,414,80
667,25,428,80
663,22,435,80
641,51,428,80
637,85,398,80
638,133,349,80
651,163,306,80
685,192,243,80
729,174,217,80
753,148,219,80
774,123,223,80
811,79,230,80
813,70,237,80
828,44,248,80
820,39,261,80
814,20,286,80
794,23,303,80
783,32,305,80
771,29,320,80
764,20,336,80
752,20,348,80
741,18,361,80
720,38,362,80
716,18,386,80
686,50,384,80
684,62,374,80
688,84,348,80
704,87,329,80
718,78,324,80
726,84,310,80
729,92,299,80
734,120,266,80
764,97,259,80
787,79,254,80
798,59,263,80
798,56,266,80
800,40,280,80
785,40,295,80
779,43,298,80
783,34,303,80
768,29,323,80
758,20,342,80
756,9,355,80
743,13,364,80
718,18,384,80
705,35,380,80
707,35,378,80
704,34,382,80
689,34,397,80
675,40,405,80
673,44,403,80
669,54,397,80
669,37,414,80
662,23,435,80
651,35,434,80
633,72,415,80
639,77,404,80
650,90,380,80
664,143,313,80
692,159,269,80
724,147,249,80
763,122,235,80
800,74,246,80
805,44,271,80
802,30,288,80
789,25,306,80
784,19,317,80
771,29,320,80
758,34,328,80
754,12,354,80
733,13,374,80
717,13,390,80
686,15,419,80
674,12,434,80
654,46,420,80
643,102,375,80
652,132,336,80
677,142,301,80
711,113,296,80
735,92,293,80
763,85,272,80
771,63,286,80
780,36,304,80
775,25,320,80
759,29,332,80
755,19,346,80
744,16,360,80
724,34,362,80
717,23,380,80
709,20,391,80
694,54,372,80
695,81,344,80
703,83,334,80
715,107,298,80
736,95,289,80
740,88,292,80
769,44,307,80
762,38,320,80
748,51,321,80
744,73,303,80
745,66,309,80
742,63,315,80
738,75,307,80
747,47,326,80
756,30,334,80
746,28,346,80
736,34,350,80
731,40,349,80
725,41,354,80
723,45,352,80
716,45,359,80
722,12,386,80
705,20,395,80
688,57,375,80
685,108,327,80
688,114,318,80
710,108,302,80
737,91,292,80
755,99,266,80
783,68,269,80
786,38,296,80
777,41,302,80
770,41,309,80
763,31,326,80
755,21,344,80
741,32,347,80
733,40,347,80
716,63,341,80
715,105,300,80
732,119,269,80
764,88,268,80
796,36,288,80
790,21,309,80
777,11,332,80
755,15,350,80
732,16,372,80
734,5,381,80
706,21,393,80
693,40,387,80
692,25,403,80
680,31,409,80
673,27,420,80
650,73,397,80
647,140,333,80
679,143,298,80
704,130,286,80
724,121,275,80
751,115,254,80
771,105,244,80
787,91,242,80
793,71,256,80
798,52,270,80
790,44,286,80
801,23,296,80
793,7,320,80
769,10,341,80
739,40,341,80
742,40,338,80
738,25,357,80
726,19,375,80
719,21,380,80
705,21,394,80
695,22,403,80
683,17,420,80
672,10,438,80
647,34,439,80
639,52,429,80
650,56,414,80
643,62,415,80
641,69,410,80
649,84,387,80
666,80,374,80
675,122,323,80
701,132,287,80
729,122,269,80
754,88,278,80
771,80,269,80
795,48,277,80
787,47,286,80
782,54,284,80
781,41,298,80
784,16,320,80
762,27,331,80
757,29,334,80
740,13,367,80
722,15,383,80
709,9,402,80
683,24,413,80
678,21,421,80
659,59,402,80
664,70,386,80
659,63,398,80
664,58,398,80
674,50,396,80
678,92,350,80
696,81,343,80
703,88,329,80
717,71,332,80
731,65,324,80
745,57,318,80
748,60,312,80
749,72,299,80
768,53,299,80
770,41,309,80
774,20,326,80
764,31,325,80
743,43,334,80
746,38,336,80
736,36,348,80
730,10,380,80
693,57,370,80
690,56,374,80
691,69,360,80
710,54,356,80
714,68,338,80
728,74,318,80
724,54,342,80
725,53,342,80
729,70,321,80
728,67,325,80
739,36,345,80
732,26,362,80
714,11,395,80
699,7,414,80
675,12,433,80
659,12,449,80
651,27,442,80
643,26,451,80
636,30,454,80
627,29,464,80
624,26,470,80
614,43,463,80
622,28,470,80
620,60,440,80
621,132,367,80
647,167,306,80
682,178,260,80
721,192,207,80
770,156,194,80
802,106,212,80
819,65,236,80
824,42,254,80
820,29,271,80
814,24,282,80
799,12,309,80
771,11,338,80
746,14,360,80
720,31,369,80
720,25,375,80
704,38,378,80
702,32,386,80
713,9,398,80
693,31,396,80
676,49,395,80
685,61,374,80
690,59,371,80
708,29,383,80
685,44,391,80
681,63,376,80
693,61,366,80
705,64,351,80
714,72,334,80
710,75,335,80
728,48,344,80
734,26,360,80
723,31,366,80
708,59,353,80
711,49,360,80
715,37,368,80
698,53,369,80
714,34,372,80
707,31,382,80
706,46,368,80
692,60,368,80
688,60,372,80
698,49,373,80
707,42,371,80
712,77,331,80
715,95,310,80
745,78,297,80
745,73,302,80
750,44,326,80
746,25,349,80
737,23,360,80
725,18,377,80
709,27,384,80
694,62,364,80
705,76,339,80
722,75,323,80
738,84,298,80
755,62,303,80
755,50,315,80
763,45,312,80
759,36,325,80
757,36,327,80
747,21,352,80
726,36,358,80
724,37,359,80
721,17,382,80
705,36,379,80
709,42,369,80
705,17,398,80
690,20,410,80
675,42,403,80
668,37,415,80
660,57,403,80
654,63,403,80
658,45,417,80
653,43,424,80
647,101,372,80
652,167,301,80
672,194,254,80
714,168,238,80
756,137,227,80
792,89,239,80
810,61,249,80
816,44,260,80
814,40,266,80
812,25,283,80
790,28,302,80
788,32,300,80
777,24,319,80
756,16,348,80
737,13,370,80
710,28,382,80
705,34,381,80
701,36,383,80
700,27,393,80
688,25,407,80
674,39,407,80
658,62,400,80
652,74,394,80
676,42,402,80
679,25,416,80
661,42,417,80
668,46,406,80
671,89,360,80
683,114,323,80
700,118,302,80
712,122,286,80
742,82,296,80
754,48,318,80
746,43,331,80
748,17,355,80
736,15,369,80
712,58,350,80
714,90,316,80
731,105,284,80
735,107,278,80
756,88,276,80
773,49,298,80
769,52,299,80
770,59,291,80
773,70,277,80
786,51,283,80
785,44,291,80
779,27,314,80
771,34,315,80
763,45,312,80
742,64,314,80
755,33,332,80
744,29,347,80
742,12,366,80
719,19,382,80
714,8,398,80
695,20,405,80
688,11,421,80
669,25,426,80
658,56,406,80
653,80,387,80
663,84,373,80
683,71,366,80
700,81,339,80
712,129,279,80
714,139,267,80
740,112,268,80
764,88,268,80
787,56,277,80
791,34,295,80
770,28,322,80
755,22,343,80
737,44,339,80
745,60,315,80
736,65,319,80
744,62,314,80
751,53,316,80
760,32,328,80
749,33,338,80
745,38,337,80
732,32,356,80
720,27,373,80
717,27,376,80
705,29,386,80
699,23,398,80
696,18,406,80
684,11,425,80
661,24,435,80
655,22,443,80
644,43,433,80
646,47,427,80
637,57,426,80
648,30,442,80
647,74,399,80
640,143,337,80
668,158,294,80
698,163,259,80
746,136,238,80
771,96,253,80
796,69,255,80
788,61,271,80
791,28,301,80
775,16,329,80
760,14,346,80
744,26,350,80
732,29,359,80
718,38,364,80
716,25,379,80
684,26,410,80
683,18,419,80
674,22,424,80
670,13,437,80
657,6,457,80
635,18,467,80
616,55,449,80
617,83,420,80
637,119,364,80
669,137,314,80
709,114,297,80
735,124,261,80
763,107,250,80
770,100,250,80
786,75,259,80
798,43,279,80
800,17,303,80
784,17,319,80
764,39,317,80
759,42,319,80
739,65,316,80
738,60,322,80
737,46,337,80
744,38,338,80
741,26,353,80
741,12,367,80
715,17,388,80
703,22,395,80
679,44,397,80
667,46,407,80
668,26,426,80
661,53,406,80
663,70,387,80
659,96,365,80
667,122,331,80
695,140,285,80
722,115,283,80
745,91,284,80
777,46,297,80
780,66,274,80
778,66,276,80
776,79,265,80
803,35,282,80
802,18,300,80
791,9,320,80
773,8,339,80
746,14,360,80
725,37,358,80
719,38,363,80
725,34,361,80
711,42,367,80
716,33,371,80
708,48,364,80
708,43,369,80
701,19,400,80
690,20,410,80
670,26,424,80
654,61,405,80
663,66,391,80
670,74,376,80
679,65,376,80
687,27,406,80
679,43,398,80
678,35,407,80
672,39,409,80
659,66,395,80
678,63,379,80
687,76,357,80
696,66,358,80
709,37,374,80
724,11,385,80
698,47,375,80
698,46,376,80
704,39,377,80
698,36,386,80
699,8,413,80
678,8,434,80
660,27,433,80
648,47,425,80
633,91,396,80
640,106,374,80
661,113,346,80
690,107,323,80
714,73,333,80
726,52,342,80
731,61,328,80
739,85,296,80
738,87,295,80
756,84,280,80
763,62,295,80
779,40,301,80
779,10,331,80
764,12,344,80
743,19,358,80
717,27,376,80
710,24,386,80
697,24,399,80
690,15,415,80
674,28,418,80
669,19,432,80
649,38,433,80
640,18,462,80
637,14,469,80
619,25,476,80
608,15,497,80
596,13,511,80
579,22,519,80
575,46,499,80
570,54,496,80
569,57,494,80
578,54,488,80
585,62,473,80
599,138,383,80
627,240,253,80
666,258,196,80
710,222,188,80
756,174,190,80
800,120,200,80
832,48,240,80
838,17,265,80
826,12,282,80
797,16,307,80
782,10,328,80
757,16,347,80
744,26,350,80
727,25,368,80
724,12,384,80
708,20,392,80
689,26,405,80
680,21,419,80
673,56,391,80
677,59,384,80
678,56,386,80
687,75,358,80
686,120,314,80
724,122,274,80
752,77,291,80
771,45,304,80
769,38,313,80
759,45,316,80
769,28,323,80
762,40,318,80
755,46,319,80
743,45,332,80
746,36,338,80
745,34,341,80
736,54,330,80
735,54,331,80
726,47,347,80
725,58,337,80
740,37,343,80
732,31,357,80
713,23,384,80
706,21,393,80
687,28,405,80
675,43,402,80
667,79,374,80
671,114,335,80
689,120,311,80
724,79,317,80
739,88,293,80
758,47,315,80
746,39,335,80
741,25,354,80
733,15,372,80
718,18,384,80
710,27,383,80
703,15,402,80
697,36,387,80
686,73,361,80
684,112,324,80
705,126,289,80
727,117,276,80
759,107,254,80
785,61,274,80
799,31,290,80
778,38,304,80
770,30,320,80
755,37,328,80
745,23,352,80
730,33,357,80
724,46,350,80
721,78,321,80
728,96,296,80
748,83,289,80
758,79,283,80
764,66,290,80
762,56,302,80
766,40,314,80
765,39,316,80
763,34,323,80
757,27,336,80
741,29,350,80
730,28,362,80
723,12,385,80
697,67,356,80
708,88,324,80
729,66,325,80
731,71,318,80
743,50,327,80
748,54,318,80
742,56,322,80
733,75,312,80
749,58,313,80
747,44,329,80
745,41,334,80
741,43,336,80
738,31,351,80
735,17,368,80
713,13,394,80
693,25,402,80
674,59,387,80
676,73,371,80
684,80,356,80
695,52,373,80
700,42,378,80
691,59,370,80
693,79,348,80
711,89,320,80
734,82,304,80
746,96,278,80
753,81,286,80
759,56,305,80
765,50,305,80
773,38,309,80
780,10,330,80
759,24,337,80
740,35,345,80
731,42,347,80
727,52,341,80
728,32,360,80
714,30,376,80
715,29,376,80
712,22,386,80
695,28,397,80
692,46,382,80
683,64,373,80
693,56,371,80
701,54,365,80
712,47,361,80
710,64,346,80
725,52,343,80
725,67,328,80
728,63,329,80
728,61,331,80
737,43,340,80
729,35,356,80
726,32,362,80
723,42,355,80
708,52,360,80
710,76,334,80
716,114,290,80
729,94,297,80
749,51,320,80
755,29,336,80
740,48,332,80
739,58,323,80
732,107,281,80
732,122,266,80
753,78,289,80
764,49,307,80
763,36,321,80
740,64,316,80
735,76,309,80
748,67,305,80
761,64,295,80
766,57,297,80
767,39,314,80
753,25,342,80
734,16,370,80
714,16,390,80
703,19,398,80
694,17,409,80
677,19,424,80
661,28,431,80
661,18,441,80
651,11,458,80
637,26,457,80
624,20,476,80
617,43,460,80
609,40,471,80
608,24,488,80
596,52,472,80
601,102,417,80
612,118,390,80
626,148,346,80
661,189,270,80
704,202,214,80
758,156,206,80
787,101,232,80
809,59,252,80
811,44,265,80
800,47,273,80
805,26,289,80
792,21,307,80
781,11,328,80
770,11,339,80
741,29,350,80
734,28,358,80
723,35,362,80
716,28,376,80
711,15,394,80
692,36,392,80
685,42,393,80
682,49,389,80
684,51,385,80
695,31,394,80
685,36,399,80
682,42,396,80
685,57,378,80
689,92,339,80
691,121,308,80
711,132,277,80
739,139,242,80
774,108,238,80
792,78,250,80
798,50,272,80
804,30,286,80
804,12,304,80
774,21,325,80
754,19,347,80
750,11,359,80
734,17,369,80
715,22,383,80
708,16,396,80
704,13,403,80
697,4,419,80
665,27,428,80
645,53,422,80
645,85,390,80
652,87,381,80
677,59,384,80
677,55,388,80
689,62,369,80
689,99,332,80
696,130,294,80
719,151,250,80
742,125,253,80
760,90,270,80
779,43,298,80
779,13,328,80
758,11,351,80
745,10,365,80
720,23,377,80
708,27,385,80
702,21,397,80
682,19,419,80
664,35,421,80
648,70,402,80
648,131,341,80
678,174,268,80
712,153,255,80
757,108,255,80
788,75,257,80
805,55,260,80
794,48,278,80
796,31,293,80
784,32,304,80
780,36,304,80
774,33,313,80
766,34,320,80
759,31,330,80
750,27,343,80
740,25,355,80
741,20,359,80
719,43,358,80
714,58,348,80
724,48,348,80
724,42,354,80
714,65,341,80
715,56,349,80
717,86,317,80
726,94,300,80
734,81,305,80
748,38,334,80
736,14,370,80
718,35,367,80
695,87,338,80
703,95,322,80
718,86,316,80
722,77,321,80
732,76,312,80
752,64,304,80
743,84,293,80
750,74,296,80
767,49,304,80
778,43,299,80
783,46,291,80
786,44,290,80
790,37,293,80
780,36,304,80
760,23,337,80
748,31,341,80
743,45,332,80
736,60,324,80
740,46,334,80
730,43,347,80
729,31,360,80
707,68,345,80
713,81,326,80
714,85,321,80
725,85,310,80
737,96,287,80
749,97,274,80
769,82,269,80
783,63,274,80
784,36,300,80
784,16,320,80
760,17,343,80
741,27,352,80
730,40,350,80
727,36,357,80
707,47,366,80
704,40,376,80
712,22,386,80
694,45,381,80
694,36,390,80
680,48,392,80
686,34,400,80
690,28,402,80
683,37,400,80
678,94,348,80
683,140,297,80
701,164,255,80
720,149,251,80
752,113,255,80
773,66,281,80
774,31,315,80
769,19,332,80
753,19,348,80
740,21,359,80
726,20,374,80
711,34,375,80
695,52,373,80
695,37,388,80
687,35,398,80
679,23,418,80
666,27,427,80
651,74,395,80
659,152,309,80
691,167,262,80
724,145,251,80
761,94,265,80
796,49,275,80
797,49,274,80
792,52,276,80
794,33,293,80
781,28,311,80
783,19,318,80
774,10,336,80
752,13,355,80
740,24,356,80
724,23,373,80
705,26,389,80
693,20,407,80
679,18,423,80
661,20,439,80
656,18,446,80
645,60,415,80
649,122,349,80
673,127,320,80
699,106,315,80
707,108,305,80
739,105,276,80
753,113,254,80
765,94,261,80
780,61,279,80
784,32,304,80
769,35,316,80
768,21,331,80
756,19,345,80
741,8,371,80
712,35,373,80
711,34,375,80
696,69,355,80
702,67,351,80
703,79,338,80
718,99,303,80
735,90,295,80
739,78,303,80
757,43,320,80
766,29,325,80
750,38,332,80
732,45,343,80
737,32,351,80
728,31,361,80
717,37,366,80
711,39,370,80
700,39,381,80
692,28,400,80
685,33,402,80
677,41,402,80
667,73,380,80
671,147,302,80
695,145,280,80
733,108,279,80
744,88,288,80
757,60,303,80
766,52,302,80
775,42,303,80
781,27,312,80
758,34,328,80
754,36,330,80
752,36,332,80
739,43,338,80
733,39,348,80
734,26,360,80
718,33,369,80
692,95,333,80
692,120,308,80
708,112,300,80
719,107,294,80
740,95,285,80
742,97,281,80
770,94,256,80
772,95,253,80
791,66,263,80
810,37,273,80
805,23,292,80
785,43,292,80
781,45,294,80
774,40,306,80
767,33,320,80
765,19,336,80
750,30,340,80
748,29,343,80
739,14,367,80
714,49,357,80
724,51,345,80
706,59,355,80
709,59,352,80
710,72,338,80
711,78,331,80
727,72,321,80
723,54,343,80
735,33,352,80
720,62,338,80
719,56,345,80
720,34,366,80
718,39,363,80
713,54,353,80
712,66,342,80
706,70,344,80
710,71,339,80
710,120,290,80
721,113,286,80
740,84,296,80
758,63,299,80
765,71,284,80
776,70,274,80
773,32,315,80
759,23,338,80
742,29,349,80
727,39,354,80
719,37,364,80
718,22,380,80
699,20,401,80
686,21,413,80
674,39,407,80
659,73,388,80
672,70,378,80
681,69,370,80
677,88,355,80
690,109,321,80
705,131,284,80
726,131,263,80
757,110,253,80
779,82,259,80
796,70,254,80
806,38,276,80
799,35,286,80
790,36,294,80
777,20,323,80
763,12,345,80
739,19,362,80
721,42,357,80
707,71,342,80
709,88,323,80
719,77,324,80
726,70,324,80
722,51,347,80
715,69,336,80
715,80,325,80
713,76,331,80
718,56,346,80
729,34,357,80
726,78,316,80
734,79,307,80
752,45,323,80
748,36,336,80
752,39,329,80
743,46,331,80
745,24,351,80
739,15,366,80
721,35,364,80
717,39,364,80
704,73,343,80
714,68,338,80
730,50,340,80
724,46,350,80
722,34,364,80
702,38,380,80
699,35,386,80
686,45,389,80
686,20,414,80
676,30,414,80
652,66,402,80
642,172,306,80
671,182,267,80
691,181,248,80
720,179,221,80
758,143,219,80
800,91,229,80
820,52,248,80
838,13,269,80
824,13,283,80
806,12,302,80
789,14,317,80
768,17,335,80
749,37,334,80
734,50,336,80
735,38,347,80
723,36,361,80
720,25,375,80
697,45,378,80
693,47,380,80
691,47,382,80
693,25,402,80
682,27,411,80
683,34,403,80
686,29,405,80
677,42,401,80
677,45,398,80
665,52,403,80
673,36,411,80
675,82,363,80
685,84,351,80
687,99,334,80
713,84,323,80
730,75,315,80
748,59,313,80
756,33,331,80
757,17,346,80
742,22,356,80
725,73,322,80
719,112,289,80
731,104,285,80
750,78,292,80
756,53,311,80
767,19,334,80
754,17,349,80
733,16,371,80
716,17,387,80
693,31,396,80
683,59,378,80
672,103,345,80
696,124,300,80
719,100,301,80
742,66,312,80
742,48,330,80
758,32,330,80
745,47,328,80
749,50,321,80
751,68,301,80
744,97,279,80
780,50,290,80
783,31,306,80
776,50,294,80
776,47,297,80
770,45,305,80
784,11,325,80
761,11,348,80
746,11,363,80
727,13,380,80
710,9,401,80
689,16,415,80
662,36,422,80
663,51,406,80
652,95,373,80
664,99,357,80
681,99,340,80
697,109,314,80
730,90,300,80
762,76,282,80
780,37,303,80
774,13,333,80
754,15,351,80
726,32,362,80
707,34,379,80
699,28,393,80
696,49,375,80
703,43,374,80
697,52,371,80
699,50,371,80
694,54,372,80
679,76,365,80
686,88,346,80
704,74,342,80
713,60,347,80
723,55,342,80
712,69,339,80
725,106,289,80
743,118,259,80
754,112,254,80
772,88,260,80
795,47,278,80
799,24,297,80
788,18,314,80
767,32,321,80
764,25,331,80
757,40,323,80
748,36,336,80
733,35,352,80
734,28,358,80
715,37,368,80
729,20,371,80
714,16,390,80
704,17,399,80
693,34,393,80
677,61,382,80
676,89,355,80
694,67,359,80
710,61,349,80
712,77,331,80
721,84,315,80
727,109,284,80
731,110,279,80
751,86,283,80
778,55,287,80
790,46,284,80
789,24,307,80
765,19,336,80
747,41,332,80
739,65,316,80
749,45,326,80
748,29,343,80
735,31,354,80
731,24,365,80
722,29,369,80
709,27,384,80
702,47,371,80
691,46,383,80
685,43,392,80
681,61,378,80
681,56,383,80
682,75,363,80
700,79,341,80
714,117,289,80
741,98,281,80
746,68,306,80
749,51,320,80
759,40,321,80
743,60,317,80
743,58,319,80
753,31,336,80
748,20,352,80
738,26,356,80
726,34,360,80
722,30,368,80
706,49,365,80
705,39,376,80
702,29,389,80
704,39,377,80
695,38,387,80
691,27,402,80
679,71,370,80
679,86,355,80
688,66,366,80
683,66,371,80
695,51,374,80
690,64,366,80
696,81,343,80
692,88,340,80
705,106,309,80
727,92,301,80
745,85,290,80
757,53,310,80
768,52,300,80
771,57,292,80
775,41,304,80
771,44,305,80
763,50,307,80
749,45,326,80
744,31,345,80
741,16,363,80
727,19,374,80
707,36,377,80
715,39,366,80
714,48,358,80
709,33,378,80
708,19,393,80
691,19,410,80
669,25,426,80
658,25,437,80
655,35,430,80
645,48,427,80
650,55,415,80
662,52,406,80
662,68,390,80
675,80,365,80
685,79,356,80
685,87,348,80
695,72,353,80
705,63,352,80
711,74,335,80
718,89,313,80
725,95,300,80
736,89,295,80
761,58,301,80
