JAILED,ACTIVE,QUIET,COPS
280,276,500,64
308,238,510,64
344,210,502,64
382,172,502,64
421,135,500,64
456,78,522,64
485,35,536,64
490,5,561,64
468,1,587,64
446,0,610,64
429,3,624,64
418,0,638,64
399,0,657,64
391,0,665,64
369,0,687,64
350,1,705,64
331,0,725,64
306,0,750,64
295,0,761,64
279,1,776,64
259,0,797,64
237,0,819,64
232,1,823,64
219,1,836,64
204,0,852,64
187,11,858,64
192,53,811,64
221,162,673,64
261,289,506,64
301,256,499,64
329,219,508,64
368,188,500,64
395,150,511,64
430,122,504,64
469,57,530,64
488,11,557,64
476,1,579,64
460,0,596,64
438,2,616,64
419,0,637,64
400,0,656,64
379,1,676,64
370,2,684,64
357,0,699,64
338,0,718,64
318,1,737,64
300,1,755,64
289,1,766,64
277,8,771,64
276,28,752,64
293,46,717,64
311,81,664,64
338,137,581,64
368,157,531,64
399,138,519,64
435,101,520,64
461,67,528,64
471,28,557,64
474,8,574,64
450,0,606,64
424,1,631,64
405,0,651,64
380,0,676,64
364,0,692,64
343,0,713,64
328,0,728,64
313,11,732,64
323,55,678,64
352,71,633,64
385,79,592,64
423,75,558,64
436,44,576,64
451,34,571,64
451,1,604,64
417,0,639,64
398,1,657,64
371,0,685,64
346,0,710,64
317,4,735,64
308,0,748,64
284,0,772,64
267,3,786,64
255,0,801,64
239,0,817,64
217,0,839,64
193,1,862,64
179,0,877,64
162,2,892,64
148,0,908,64
140,1,915,64
127,2,927,64
126,35,895,64
160,137,759,64
205,337,514,64
251,314,491,64
302,266,488,64
344,216,496,64
388,170,498,64
411,120,525,64
437,85,534,64
463,41,552,64
468,1,587,64
452,3,601,64
441,0,615,64
423,0,633,64
409,0,647,64
392,2,662,64
379,0,677,64
370,0,686,64
348,0,708,64
338,1,717,64
322,1,733,64
301,1,754,64
286,0,770,64
265,1,790,64
249,1,806,64
240,0,816,64
219,0,837,64
212,1,843,64
202,1,853,64
179,0,877,64
158,0,898,64
141,20,895,64
153,110,793,64
184,297,575,64
225,335,496,64
267,292,497,64
308,251,497,64
354,209,493,64
400,163,493,64
441,115,500,64
485,62,509,64
504,12,540,64
495,3,558,64
475,0,581,64
463,0,593,64
432,0,624,64
407,0,649,64
380,0,676,64
361,1,694,64
342,2,712,64
326,8,722,64
315,4,737,64
299,0,757,64
292,2,762,64
280,2,774,64
271,22,763,64
282,61,713,64
318,119,619,64
364,189,503,64
397,135,524,64
417,87,552,64
438,43,575,64
442,16,598,64
431,1,624,64
404,6,646,64
386,1,669,64
359,1,696,64
336,0,720,64
322,7,727,64
314,2,740,64
295,0,761,64
284,0,772,64
267,0,789,64
255,0,801,64
242,0,814,64
224,1,831,64
215,1,840,64
198,1,857,64
193,2,861,64
200,19,837,64
204,0,852,64
183,2,871,64
177,35,844,64
209,147,700,64
249,265,542,64
285,270,501,64
326,232,498,64
364,191,501,64
397,150,509,64
429,108,519,64
465,58,533,64
486,13,557,64
479,14,563,64
475,1,580,64
455,0,601,64
437,0,619,64
419,0,637,64
400,1,655,64
376,0,680,64
364,0,692,64
354,1,701,64
333,0,723,64
311,0,745,64
298,0,758,64
284,2,770,64
275,6,775,64
265,1,790,64
253,1,802,64
238,23,795,64
253,89,714,64
279,145,632,64
326,225,505,64
356,189,511,64
389,161,506,64
422,127,507,64
455,83,518,64
485,27,544,64
478,1,577,64
440,1,615,64
414,0,642,64
387,1,668,64
364,14,678,64
362,23,671,64
362,14,680,64
364,21,671,64
360,25,671,64
373,7,676,64
364,1,691,64
350,1,705,64
337,2,717,64
317,1,738,64
305,0,751,64
288,3,765,64
267,3,786,64
264,42,750,64
272,102,682,64
313,152,591,64
354,195,507,64
388,153,515,64
418,115,523,64
458,69,529,64
472,26,558,64
470,3,583,64
449,0,607,64
431,2,623,64
417,2,637,64
398,1,657,64
370,0,686,64
356,4,696,64
345,22,689,64
356,59,641,64
382,70,604,64
420,57,579,64
433,24,599,64
436,28,592,64
441,3,612,64
413,0,643,64
401,3,652,64
386,0,670,64
359,0,697,64
343,2,711,64
319,0,737,64
305,17,734,64
300,16,740,64
295,0,761,64
271,1,784,64
244,0,812,64
220,2,834,64
212,1,843,64
190,0,866,64
167,1,888,64
153,2,901,64
148,5,903,64
150,30,876,64
184,140,732,64
225,295,536,64
273,292,491,64
320,246,490,64
362,198,496,64
408,156,492,64
452,105,499,64
485,45,526,64
486,12,558,64
475,0,581,64
449,1,606,64
423,0,633,64
410,0,646,64
388,1,667,64
376,0,680,64
353,0,703,64
337,0,719,64
327,3,726,64
306,1,749,64
286,0,770,64
277,1,778,64
261,1,794,64
237,1,818,64
224,0,832,64
206,0,850,64
192,0,864,64
172,17,867,64
184,119,753,64
224,283,549,64
266,293,497,64
299,255,502,64
338,219,499,64
380,181,495,64
418,129,509,64
458,79,519,64
473,28,555,64
477,13,566,64
459,1,596,64
444,0,612,64
428,2,626,64
407,2,647,64
398,1,657,64
382,0,674,64
363,1,692,64
347,2,707,64
338,13,705,64
339,25,692,64
349,37,670,64
354,10,692,64
357,20,679,64
359,37,660,64
370,23,663,64
358,23,675,64
351,0,705,64
332,0,724,64
313,0,743,64
286,0,770,64
268,0,788,64
237,1,818,64
207,1,848,64
186,0,870,64
174,0,882,64
157,0,899,64
146,49,861,64
168,179,709,64
214,327,515,64
262,304,490,64
309,257,490,64
355,205,496,64
396,150,510,64
433,114,509,64
466,65,525,64
497,17,542,64
484,0,572,64
462,1,593,64
445,1,610,64
422,0,634,64
393,0,663,64
374,1,681,64
348,1,707,64
325,8,723,64
328,9,719,64
314,1,741,64
304,2,750,64
293,0,763,64
262,0,794,64
244,2,810,64
237,4,815,64
226,1,829,64
208,1,847,64
188,1,867,64
182,0,874,64
172,0,884,64
158,0,898,64
136,0,920,64
133,23,900,64
151,114,791,64
194,328,534,64
237,323,496,64
284,280,492,64
323,234,499,64
374,195,487,64
405,144,507,64
450,105,501,64
486,55,515,64
507,4,545,64
494,0,562,64
480,0,576,64
457,0,599,64
437,4,615,64
423,0,633,64
412,0,644,64
401,0,655,64
385,1,670,64
377,0,679,64
357,1,698,64
339,0,717,64
316,0,740,64
309,0,747,64
290,0,766,64
266,0,790,64
253,22,781,64
257,57,742,64
282,164,610,64
326,225,505,64
360,190,506,64
400,157,499,64
415,99,542,64
445,67,544,64
458,20,578,64
440,1,615,64
416,0,640,64
394,1,661,64
374,0,682,64
351,0,705,64
337,0,719,64
323,1,732,64
309,1,746,64
300,22,734,64
308,61,687,64
330,107,619,64
372,133,551,64
409,124,523,64
440,84,532,64
462,48,546,64
467,28,561,64
450,10,596,64
437,2,617,64
417,0,639,64
397,1,658,64
373,1,682,64
349,0,707,64
332,0,724,64
303,0,753,64
285,7,764,64
276,74,706,64
301,150,605,64
342,208,506,64
383,174,499,64
422,131,503,64
461,87,508,64
510,25,521,64
498,0,558,64
482,0,574,64
463,0,593,64
439,0,617,64
411,0,645,64
383,1,672,64
362,0,694,64
340,1,715,64
322,2,732,64
304,3,749,64
281,0,775,64
260,1,795,64
247,1,808,64
232,2,822,64
230,16,810,64
236,48,772,64
254,40,762,64
281,123,652,64
319,197,540,64
359,185,512,64
398,159,499,64
436,113,507,64
467,58,531,64
479,7,570,64
461,0,595,64
430,1,625,64
407,0,649,64
391,0,665,64
360,0,696,64
342,4,710,64
326,0,730,64
307,0,749,64
298,0,758,64
286,3,767,64
286,20,750,64
285,32,739,64
299,34,723,64
320,63,673,64
339,100,617,64
376,139,541,64
410,115,531,64
437,77,542,64
461,39,556,64
458,5,593,64
430,1,625,64
403,0,653,64
375,1,680,64
354,0,702,64
325,0,731,64
304,0,752,64
288,0,768,64
266,0,790,64
254,4,798,64
243,25,788,64
260,68,728,64
293,170,593,64
336,220,500,64
381,181,494,64
417,129,510,64
458,73,525,64
468,30,558,64
474,3,579,64
457,0,599,64
427,0,629,64
406,2,648,64
380,1,675,64
353,1,702,64
340,0,716,64
320,0,736,64
297,1,758,64
286,0,770,64
272,1,783,64
259,3,794,64
247,0,809,64
231,1,824,64
222,0,834,64
213,1,842,64
202,0,854,64
183,0,873,64
172,0,884,64
164,0,892,64
144,8,904,64
142,62,852,64
179,250,627,64
220,339,497,64
256,297,503,64
292,261,503,64
334,225,497,64
376,181,499,64
418,139,499,64
455,80,521,64
490,25,541,64
488,6,562,64
478,1,577,64
455,1,600,64
443,0,613,64
421,1,634,64
399,0,657,64
382,1,673,64
364,3,689,64
349,5,702,64
338,0,718,64
320,0,736,64
296,1,759,64
286,0,770,64
270,1,785,64
251,2,803,64
232,3,821,64
229,26,801,64
251,69,736,64
284,159,613,64
327,227,502,64
362,187,507,64
394,147,515,64
432,100,524,64
456,54,546,64
459,24,573,64
439,4,613,64
411,2,643,64
397,1,658,64
378,0,678,64
363,0,693,64
344,1,711,64
331,0,725,64
314,0,742,64
305,1,750,64
293,2,761,64
289,19,748,64
296,29,731,64
305,39,712,64
327,63,666,64
361,77,618,64
389,83,584,64
420,76,560,64
445,35,576,64
440,10,606,64
428,11,617,64
414,1,641,64
395,5,656,64
380,2,674,64
361,0,695,64
329,0,727,64
306,0,750,64
280,1,775,64
263,2,791,64
243,0,813,64
237,0,819,64
220,1,835,64
210,8,838,64
224,12,820,64
232,31,793,64
257,113,686,64
300,207,549,64
343,213,500,64
379,170,507,64
414,134,508,64
439,93,524,64
468,45,543,64
475,16,565,64
474,9,573,64
458,2,596,64
438,1,617,64
413,1,642,64
388,0,668,64
373,2,681,64
357,1,698,64
336,0,720,64
319,28,709,64
334,54,668,64
364,55,637,64
381,41,634,64
407,59,590,64
414,55,587,64
431,36,589,64
433,3,620,64
415,0,641,64
391,1,664,64
365,0,691,64
341,13,702,64
322,1,733,64
303,17,736,64
294,20,742,64
288,42,726,64
307,39,710,64
321,108,627,64
352,130,574,64
384,129,543,64
427,117,512,64
460,73,523,64
481,28,547,64
485,1,570,64
462,0,594,64
439,0,617,64
412,0,644,64
387,3,666,64
370,0,686,64
354,1,701,64
332,0,724,64
314,1,741,64
295,0,761,64
273,6,777,64
274,63,719,64
294,163,599,64
332,195,529,64
369,180,507,64
408,140,508,64
453,99,504,64
482,48,526,64
492,11,553,64
477,2,577,64
453,0,603,64
424,0,632,64
405,1,650,64
378,0,678,64
353,0,703,64
329,1,726,64
308,0,748,64
292,0,764,64
273,3,780,64
259,0,797,64
245,1,810,64
228,1,827,64
223,1,832,64
219,0,837,64
206,1,849,64
191,1,864,64
182,0,874,64
169,2,885,64
158,35,863,64
177,123,756,64
209,310,537,64
258,309,489,64
294,259,503,64
340,224,492,64
383,177,496,64
424,131,501,64
461,77,518,64
484,24,548,64
479,8,569,64
464,0,592,64
446,0,610,64
434,0,622,64
418,0,638,64
405,1,650,64
383,2,671,64
366,1,689,64
354,2,700,64
338,0,718,64
319,1,736,64
298,0,758,64
284,3,769,64
269,1,786,64
249,0,807,64
223,1,832,64
207,0,849,64
199,0,857,64
185,0,871,64
168,1,887,64
154,0,902,64
135,1,920,64
121,0,935,64
107,0,949,64
97,0,959,64
88,2,966,64
73,0,983,64
59,1,996,64
52,0,1004,64
51,1,1004,64
50,0,1006,64
50,1,1005,64
49,0,1007,64
50,11,995,64
82,196,778,64
137,416,503,64
193,380,483,64
235,324,497,64
284,283,489,64
335,234,487,64
384,182,490,64
426,134,496,64
468,76,512,64
495,21,540,64
479,2,575,64
469,2,585,64
449,0,607,64
439,1,616,64
428,1,627,64
410,0,646,64
386,0,670,64
368,1,687,64
351,1,704,64
334,0,722,64
315,0,741,64
298,0,758,64
276,0,780,64
266,0,790,64
249,0,807,64
229,0,827,64
213,1,842,64
185,1,870,64
182,46,828,64
197,174,685,64
231,306,519,64
257,289,510,64
300,261,495,64
347,219,490,64
385,171,500,64
425,127,504,64
467,75,514,64
482,19,555,64
487,3,566,64
463,0,593,64
439,0,617,64
412,1,643,64
400,2,654,64
376,5,675,64
364,9,683,64
358,11,687,64
355,11,690,64
348,0,708,64
338,0,718,64
318,0,738,64
298,0,758,64
283,1,772,64
266,0,790,64
253,1,802,64
234,1,821,64
219,0,837,64
205,0,851,64
189,1,866,64
168,1,887,64
152,0,904,64
138,0,918,64
115,0,941,64
101,1,954,64
89,0,967,64
79,1,976,64
73,1,982,64
69,1,986,64
63,1,992,64
56,1,999,64
54,0,1002,64
54,0,1002,64
48,0,1008,64
49,0,1007,64
50,0,1006,64
48,2,1006,64
49,0,1007,64
41,0,1015,64
39,2,1015,64
45,2,1009,64
54,30,972,64
99,241,716,64
155,408,493,64
207,362,487,64
259,310,487,64
305,258,493,64
350,212,494,64
397,167,492,64
434,113,509,64
475,59,522,64
502,15,539,64
495,1,560,64
481,1,574,64
463,1,592,64
439,1,616,64
419,0,637,64
402,2,652,64
385,0,671,64
369,1,686,64
356,0,700,64
341,0,715,64
321,0,735,64
305,0,751,64
289,0,767,64
263,1,792,64
246,0,810,64
239,1,816,64
220,1,835,64
205,0,851,64
185,0,871,64
165,1,890,64
148,1,907,64
132,2,922,64
117,0,939,64
93,1,962,64
89,0,967,64
82,0,974,64
67,2,987,64
67,12,977,64
94,108,854,64
149,376,531,64
201,370,485,64
252,318,486,64
302,267,487,64
350,215,491,64
401,167,488,64
444,113,499,64
484,53,519,64
495,13,548,64
488,1,567,64
465,2,589,64
451,0,605,64
433,0,623,64
419,1,636,64
389,0,667,64
377,8,671,64
377,8,671,64
365,0,691,64
347,0,709,64
325,0,731,64
306,0,750,64
292,1,763,64
276,0,780,64
263,0,793,64
245,1,810,64
231,2,823,64
232,68,756,64
261,146,649,64
292,243,521,64
329,225,502,64
353,190,513,64
380,160,516,64
409,116,531,64
445,65,546,64
470,21,565,64
458,0,598,64
432,0,624,64
421,1,634,64
408,0,648,64
389,0,667,64
373,0,683,64
354,4,698,64
348,17,691,64
348,23,685,64
343,0,713,64
329,0,727,64
311,0,745,64
294,1,761,64
276,1,779,64
266,2,788,64
249,1,806,64
228,2,826,64
216,1,839,64
200,0,856,64
184,0,872,64
172,1,883,64
156,1,899,64
140,0,916,64
121,2,933,64
109,1,946,64
99,0,957,64
88,0,968,64
77,0,979,64
74,0,982,64
68,0,988,64
59,0,997,64
59,0,997,64
56,0,1000,64
48,0,1008,64
51,1,1004,64
53,2,1001,64
66,47,943,64
105,257,694,64
162,397,497,64
214,355,487,64
268,305,483,64
315,250,491,64
360,201,495,64
403,155,498,64
446,114,496,64
486,54,516,64
501,2,553,64
473,1,582,64
465,1,590,64
453,0,603,64
435,0,621,64
413,0,643,64
405,1,650,64
391,2,663,64
375,0,681,64
351,1,704,64
334,0,722,64
316,1,739,64
293,0,763,64
274,2,780,64
266,0,790,64
249,0,807,64
233,0,823,64
211,0,845,64
193,0,863,64
174,0,882,64
156,0,900,64
135,0,921,64
116,0,940,64
100,0,956,64
93,11,952,64
97,112,847,64
139,337,580,64
184,380,492,64
237,334,485,64
285,282,489,64
336,233,487,64
383,179,494,64
429,131,496,64
470,76,510,64
502,15,539,64
497,2,557,64
482,0,574,64
463,0,593,64
455,6,595,64
446,6,604,64
424,5,627,64
415,2,639,64
391,1,664,64
378,1,677,64
364,1,691,64
345,0,711,64
327,0,729,64
312,0,744,64
290,4,762,64
275,1,780,64
267,1,788,64
236,0,820,64
220,0,836,64
195,1,860,64
183,0,873,64
165,0,891,64
148,0,908,64
131,0,925,64
122,1,933,64
116,16,924,64
126,106,824,64
168,345,543,64
204,350,502,64
253,313,490,64
301,264,491,64
348,216,492,64
398,169,489,64
449,110,497,64
482,60,514,64
498,30,528,64
499,3,554,64
483,0,573,64
457,1,598,64
443,1,612,64
424,1,631,64
413,0,643,64
389,0,667,64
375,1,680,64
356,1,699,64
338,0,718,64
323,0,733,64
305,0,751,64
291,1,764,64
278,0,778,64
255,1,800,64
244,0,812,64
227,1,828,64
205,1,850,64
183,0,873,64
174,45,837,64
195,145,716,64
235,287,534,64
272,283,501,64
306,248,502,64
346,211,499,64
384,170,502,64
422,128,506,64
466,81,509,64
499,25,532,64
495,3,558,64
485,1,570,64
461,0,595,64
455,0,601,64
435,0,621,64
414,0,642,64
394,0,662,64
380,2,674,64
363,0,693,64
342,0,714,64
320,1,735,64
311,1,744,64
294,0,762,64
275,0,781,64
266,0,790,64
248,1,807,64
225,1,830,64
208,0,848,64
194,0,862,64
169,2,885,64
150,1,905,64
139,1,916,64
116,1,939,64
108,33,915,64
122,139,795,64
173,369,514,64
213,347,496,64
260,304,492,64
307,257,492,64
352,212,492,64
395,159,502,64
429,113,514,64
464,74,518,64
490,26,540,64
491,7,558,64
486,3,567,64
468,1,587,64
447,2,607,64
428,2,626,64
416,0,640,64
396,0,660,64
377,1,678,64
363,2,691,64
348,1,707,64
337,1,718,64
319,1,736,64
304,0,752,64
291,0,765,64
271,0,785,64
252,1,803,64
243,0,813,64
226,0,830,64
201,0,855,64
185,1,870,64
163,1,892,64
149,0,907,64
139,4,913,64
140,69,847,64
168,260,628,64
209,350,497,64
250,308,498,64
295,268,493,64
331,224,501,64
364,187,505,64
407,154,495,64
454,109,493,64
491,50,515,64
498,3,555,64
492,0,564,64
475,1,580,64
456,0,600,64
432,0,624,64
409,0,647,64
392,2,662,64
380,2,674,64
370,0,686,64
358,3,695,64
349,11,696,64
370,45,641,64
371,16,669,64
376,9,671,64
362,8,686,64
358,43,655,64
359,53,644,64
365,49,642,64
378,37,641,64
383,30,643,64
378,30,648,64
375,7,674,64
355,0,701,64
326,3,727,64
308,17,731,64
301,24,731,64
298,6,752,64
281,2,773,64
267,0,789,64
254,1,801,64
241,1,814,64
229,1,826,64
216,1,839,64
210,0,846,64
194,0,862,64
189,0,867,64
181,0,875,64
169,0,887,64
153,0,903,64
144,1,911,64
141,0,915,64
130,0,926,64
120,6,930,64
134,84,838,64
173,280,603,64
219,345,492,64
268,299,489,64
315,250,491,64
361,203,492,64
404,156,496,64
441,101,514,64
485,44,527,64
495,2,559,64
482,0,574,64
471,2,583,64
447,0,609,64
424,0,632,64
401,4,651,64
388,22,646,64
404,34,618,64
419,10,627,64
407,0,649,64
388,0,668,64
367,2,687,64
351,1,704,64
328,2,726,64
317,2,737,64
293,1,762,64
272,1,783,64
259,2,795,64
244,1,811,64
233,0,823,64
212,0,844,64
188,1,867,64
164,0,892,64
145,10,901,64
151,94,811,64
183,291,582,64
224,335,497,64
266,293,497,64
311,252,493,64
356,206,494,64
391,162,503,64
439,117,500,64
479,49,528,64
498,12,546,64
492,4,560,64
464,0,592,64
443,0,613,64
432,1,623,64
413,2,641,64
392,2,662,64
379,0,677,64
366,0,690,64
356,1,699,64
341,0,715,64
325,2,729,64
315,1,740,64
296,1,759,64
274,1,781,64
260,0,796,64
242,0,814,64
224,0,832,64
212,0,844,64
188,0,868,64
168,0,888,64
148,0,908,64
139,1,916,64
136,35,885,64
143,130,783,64
191,349,516,64
237,325,494,64
275,277,504,64
319,241,496,64
361,198,497,64
410,153,493,64
454,99,503,64
495,41,520,64
504,4,548,64
488,2,566,64
466,2,588,64
462,7,587,64
446,0,610,64
425,1,630,64
413,0,643,64
394,2,660,64
377,0,679,64
354,0,702,64
338,2,716,64
330,0,726,64
317,0,739,64
303,0,753,64
282,11,763,64
272,2,782,64
262,0,794,64
238,1,817,64
216,0,840,64
193,1,862,64
167,0,889,64
153,16,887,64
167,79,810,64
197,225,634,64
235,319,502,64
274,282,500,64
314,244,498,64
363,203,490,64
401,151,504,64
443,110,503,64
482,45,529,64
502,5,549,64
492,0,564,64
476,0,580,64
463,1,592,64
450,0,606,64
421,1,634,64
410,2,644,64
391,1,664,64
379,1,676,64
363,1,692,64
341,0,715,64
314,0,742,64
296,0,760,64
282,1,773,64
259,0,797,64
246,0,810,64
230,1,825,64
205,0,851,64
195,0,861,64
181,1,874,64
167,24,865,64
177,127,752,64
218,300,538,64
252,299,505,64
285,266,505,64
324,232,500,64
363,191,502,64
409,149,498,64
440,97,519,64
478,47,531,64
491,10,555,64
491,2,563,64
470,1,585,64
453,0,603,64
433,1,622,64
419,1,636,64
405,0,651,64
388,0,668,64
367,1,688,64
348,0,708,64
336,0,720,64
315,0,741,64
287,0,769,64
274,0,782,64
253,1,802,64
241,0,815,64
223,2,831,64
210,1,845,64
197,6,853,64
194,40,822,64
204,104,748,64
237,272,547,64
273,280,503,64
312,245,499,64
349,207,500,64
387,168,501,64
425,130,501,64
461,80,515,64
477,30,549,64
480,9,567,64
465,7,584,64
456,1,599,64
444,1,611,64
428,0,628,64
409,0,647,64
391,0,665,64
381,1,674,64
362,0,694,64
338,1,717,64
327,0,729,64
308,0,748,64
286,1,769,64
270,0,786,64
248,0,808,64
233,0,823,64
209,1,846,64
196,25,835,64
201,95,760,64
242,255,559,64
280,275,501,64
318,237,501,64
352,199,505,64
389,165,502,64
428,126,502,64
462,75,519,64
483,25,548,64
467,1,588,64
450,2,604,64
437,0,619,64
421,0,635,64
401,1,654,64
390,1,665,64
375,0,681,64
358,1,697,64
340,1,715,64
320,0,736,64
304,0,752,64
285,0,771,64
273,0,783,64
251,0,805,64
232,0,824,64
221,17,818,64
219,46,791,64
241,137,678,64
287,243,526,64
323,230,503,64
357,193,506,64
397,154,505,64
425,104,527,64
445,73,538,64
467,24,565,64
452,0,604,64
442,2,612,64
422,2,632,64
401,0,655,64
383,0,673,64
362,0,694,64
347,0,709,64
335,0,721,64
314,1,741,64
302,0,754,64
292,1,763,64
274,0,782,64
257,0,799,64
241,0,815,64
227,0,829,64
218,0,838,64
211,0,845,64
192,0,864,64
173,5,878,64
175,51,830,64
209,156,691,64
251,303,502,64
287,267,502,64
328,230,498,64
367,189,500,64
399,150,507,64
430,117,509,64
456,74,526,64
480,27,549,64
479,0,577,64
462,0,594,64
454,0,602,64
432,0,624,64
419,3,634,64
397,1,658,64
384,1,671,64
369,0,687,64
356,0,700,64
341,0,715,64
314,0,742,64
304,1,751,64
289,0,767,64
279,15,762,64
281,42,733,64
309,98,649,64
348,164,544,64
392,156,508,64
414,107,535,64
447,70,539,64
469,22,565,64
458,4,594,64
432,0,624,64
410,0,646,64
390,1,665,64
368,0,688,64
350,0,706,64
323,0,733,64
303,4,749,64
299,3,754,64
284,1,771,64
281,31,744,64
289,59,708,64
321,89,646,64
369,164,523,64
410,129,517,64
441,86,529,64
462,46,548,64
468,13,575,64
452,0,604,64
420,0,636,64
397,0,659,64
365,0,691,64
343,1,712,64
318,0,738,64
298,1,757,64
271,0,785,64
253,1,802,64
244,0,812,64
230,3,823,64
212,0,844,64
203,0,853,64
195,0,861,64
182,0,874,64
178,8,870,64
186,70,800,64
224,215,617,64
269,294,493,64
316,248,492,64
358,201,497,64
411,157,488,64
453,96,507,64
488,35,533,64
491,1,564,64
462,1,593,64
445,0,611,64
424,4,628,64
413,1,642,64
397,2,657,64
380,2,674,64
355,2,699,64
349,0,707,64
327,1,728,64
313,0,743,64
292,0,764,64
280,23,753,64
294,35,727,64
329,74,653,64
359,93,604,64
398,97,561,64
428,84,544,64
445,56,555,64
458,22,576,64
445,8,603,64
428,0,628,64
397,1,658,64
370,0,686,64
343,0,713,64
317,0,739,64
304,3,749,64
294,2,760,64
280,0,776,64
258,0,798,64
239,3,814,64
230,0,826,64
216,0,840,64
206,0,850,64
192,2,862,64
184,0,872,64
169,1,886,64
153,1,902,64
144,0,912,64
135,0,921,64
136,27,893,64
149,157,750,64
192,354,510,64
237,325,494,64
280,281,495,64
319,238,499,64
364,198,494,64
407,151,498,64
446,104,506,64
480,51,525,64
503,5,548,64
485,0,571,64
464,1,591,64
447,0,609,64
434,1,621,64
417,0,639,64
398,0,658,64
376,0,680,64
357,0,699,64
336,0,720,64
322,1,733,64
299,0,757,64
282,0,774,64
265,0,791,64
241,0,815,64
225,1,830,64
220,0,836,64
209,12,835,64
224,47,785,64
251,120,685,64
284,256,516,64
319,235,502,64
353,197,506,64
390,156,510,64
423,115,518,64
447,59,550,64
468,30,558,64
465,0,591,64
439,1,616,64
417,1,638,64
399,0,657,64
378,0,678,64
366,9,681,64
367,14,675,64
359,1,696,64
340,2,714,64
320,3,733,64
312,2,742,64
299,2,755,64
284,1,771,64
262,0,794,64
249,0,807,64
231,1,824,64
219,0,837,64
204,0,852,64
192,0,864,64
172,0,884,64
157,15,884,64
158,60,838,64
193,202,661,64
228,312,516,64
264,290,502,64
297,251,508,64
342,221,493,64
382,175,499,64
415,128,513,64
456,94,506,64
496,34,526,64
494,1,561,64
480,1,575,64
459,0,597,64
443,0,613,64
425,1,630,64
406,0,650,64
392,0,664,64
373,3,680,64
354,0,702,64
334,1,721,64
323,0,733,64
303,0,753,64
289,0,767,64
280,4,772,64
265,0,791,64
239,0,817,64
221,1,834,64
205,0,851,64
186,2,868,64
165,3,888,64
169,59,828,64
189,165,702,64
236,301,519,64
277,285,494,64
319,241,496,64
364,197,495,64
388,154,514,64
416,126,514,64
460,98,498,64
495,35,526,64
511,0,545,64
494,0,562,64
469,0,587,64
454,2,600,64
441,0,615,64
422,3,631,64
420,0,636,64
400,0,656,64
379,1,676,64
358,0,698,64
344,0,712,64
322,2,732,64
303,2,751,64
280,0,776,64
262,0,794,64
247,1,808,64
244,20,792,64
246,37,773,64
264,76,716,64
303,172,581,64
332,193,531,64
374,177,505,64
403,139,514,64
428,92,536,64
464,49,543,64
463,18,575,64
466,1,589,64
451,0,605,64
424,0,632,64
396,0,660,64
378,0,678,64
366,4,686,64
364,0,692,64
341,0,715,64
332,1,723,64
315,0,741,64
298,0,758,64
283,2,771,64
276,1,779,64
259,0,797,64
242,1,813,64
231,0,825,64
210,1,845,64
192,0,864,64
172,0,884,64
165,50,841,64
184,177,695,64
228,323,505,64
272,289,495,64
311,246,499,64
348,206,502,64
386,170,500,64
421,124,511,64
461,77,518,64
484,32,540,64
490,1,565,64
463,0,593,64
450,1,605,64
443,1,612,64
423,9,624,64
413,1,642,64
404,1,651,64
387,0,669,64
363,2,691,64
350,1,705,64
330,2,724,64
312,1,743,64
300,0,756,64
279,0,777,64
262,2,792,64
249,1,806,64
230,1,825,64
228,52,776,64
256,124,676,64
294,234,528,64
324,222,510,64
358,192,506,64
388,155,513,64
421,115,520,64
452,60,544,64
466,7,583,64
448,0,608,64
429,0,627,64
401,0,655,64
371,1,684,64
356,0,700,64
346,0,710,64
333,0,723,64
321,0,735,64
309,5,742,64
299,1,756,64
289,1,766,64
278,0,778,64
267,1,788,64
258,1,797,64
241,0,815,64
225,1,830,64
205,1,850,64
198,15,843,64
214,66,776,64
236,137,683,64
274,259,523,64
310,241,505,64
346,207,503,64
377,172,507,64
410,142,504,64
451,90,515,64
477,31,548,64
474,0,582,64
451,1,604,64
421,0,635,64
404,1,651,64
382,0,674,64
368,0,688,64
352,5,699,64
346,35,675,64
352,48,656,64
372,29,655,64
387,40,629,64
392,10,654,64
388,18,650,64
383,23,650,64
384,16,656,64
379,4,673,64
360,0,696,64
347,3,706,64
333,0,723,64
312,0,744,64
292,0,764,64
268,1,787,64
248,2,806,64
224,1,831,64
223,35,798,64
238,85,733,64
274,245,537,64
316,239,501,64
357,197,502,64
394,155,507,64
434,120,502,64
473,76,507,64
499,12,545,64
490,0,566,64
466,1,589,64
450,0,606,64
429,1,626,64
402,2,652,64
381,1,674,64
368,0,688,64
339,0,717,64
326,0,730,64
308,2,746,64
290,0,766,64
276,1,779,64
256,1,799,64
234,0,822,64
222,1,833,64
202,1,853,64
189,2,865,64
182,0,874,64
169,0,887,64
155,1,900,64
138,1,917,64
135,45,876,64
153,190,713,64
196,358,502,64
231,323,502,64
272,287,497,64
311,248,497,64
356,207,493,64
394,158,504,64
438,117,501,64
485,54,517,64
505,8,543,64
498,0,558,64
475,1,580,64
458,1,597,64
453,0,603,64
427,0,629,64
414,6,636,64
404,13,639,64
401,1,654,64
385,1,670,64
357,0,699,64
342,0,714,64
328,0,728,64
307,0,749,64
291,0,765,64
274,0,782,64
245,0,811,64
215,2,839,64
