Java Model MCSS (Evan & Shalitha)
Rebellion
Rebellion experiment 3 (Java)
Wed May 23 12:24:18 AEST 2018
min-pxcor,max-pxcor,min-pycor,max-pycor
0,39,0,39
[run number],1,1,1
government-legitimacy,0.76
movement?,false
initial-agent-density,66.0
vision,7.0
max-jail-term,33
visualization, N/A
initial-cop-density, 4.0
[reporter],JAILED,ACTIVE,QUIET,COPS
,174,3,879,64
,164,8,884,64
,148,5,903,64
,141,4,911,64
,128,4,924,64
,116,13,927,64
,99,2,955,64
,88,2,966,64
,76,7,973,64
,65,3,988,64
,53,3,1000,64
,51,0,1005,64
,45,2,1009,64
,43,3,1010,64
,43,3,1010,64
,42,2,1012,64
,42,2,1012,64
,39,5,1012,64
,42,1,1013,64
,42,1,1013,64
,38,4,1014,64
,39,3,1014,64
,38,4,1014,64
,40,2,1014,64
,40,2,1014,64
,39,15,1002,64
,45,1,1010,64
,44,1,1011,64
,40,2,1014,64
,40,1,1015,64
,40,84,932,64
,67,314,675,64
,125,495,436,64
,177,448,431,64
,227,398,431,64
,281,344,431,64
,327,298,431,64
,373,252,431,64
,418,203,435,64
,468,136,452,64
,512,80,464,64
,536,3,517,64
,522,4,530,64
,506,2,548,64
,486,2,568,64
,464,4,588,64
,451,3,602,64
,429,1,626,64
,412,2,642,64
,396,1,659,64
,376,4,676,64
,363,1,692,64
,341,2,713,64
,318,1,737,64
,294,2,760,64
,268,2,786,64
,250,2,804,64
,233,0,823,64
,211,4,841,64
,192,4,860,64
,176,1,879,64
,150,0,906,64
,126,4,926,64
,118,1,937,64
,102,3,951,64
,90,3,963,64
,78,5,973,64
,67,3,986,64
,52,121,883,64
,79,377,600,64
,128,497,431,64
,182,443,431,64
,232,393,431,64
,272,353,431,64
,323,299,434,64
,369,245,442,64
,417,184,455,64
,457,132,467,64
,487,78,491,64
,514,28,514,64
,514,3,539,64
,502,17,537,64
,479,16,561,64
,479,11,566,64
,466,2,588,64
,447,3,606,64
,424,2,630,64
,403,2,651,64
,389,1,666,64
,372,3,681,64
,362,1,693,64
,340,1,715,64
,316,5,735,64
,304,4,748,64
,285,1,770,64
,268,1,787,64
,247,3,806,64
,220,2,834,64
,198,0,858,64
,176,2,878,64
,153,1,902,64
,132,3,921,64
,114,1,941,64
,91,4,961,64
,77,2,977,64
,64,2,990,64
,56,1,999,64
,44,4,1008,64
,33,3,1020,64
,33,1,1022,64
,32,2,1022,64
,32,1,1023,64
,33,0,1023,64
,29,4,1023,64
,31,32,993,64
,44,278,734,64
,97,504,455,64
,155,470,431,64
,209,416,431,64
,261,364,431,64
,313,312,431,64
,366,259,431,64
,417,205,434,64
,467,152,437,64
,509,96,451,64
,542,34,480,64
,549,2,505,64
,529,2,525,64
,509,4,543,64
,487,3,566,64
,473,1,582,64
,459,0,597,64
,437,1,618,64
,411,1,644,64
,385,5,666,64
,360,2,694,64
,336,0,720,64
,317,1,738,64
,296,4,756,64
,277,2,777,64
,259,2,795,64
,242,0,814,64
,220,3,833,64
,203,3,850,64
,181,4,871,64
,160,4,892,64
,146,2,908,64
,128,2,926,64
,109,67,880,64
,123,253,680,64
,156,460,440,64
,201,424,431,64
,245,380,431,64
,285,340,431,64
,334,290,432,64
,378,244,434,64
,425,189,442,64
,458,147,451,64
,497,82,477,64
,527,9,520,64
,512,17,527,64
,499,4,553,64
,490,1,565,64
,466,2,588,64
,437,4,615,64
,423,2,631,64
,407,0,649,64
,386,3,667,64
,369,1,686,64
,344,0,712,64
,320,2,734,64
,303,2,751,64
,285,3,768,64
,266,4,786,64
,245,2,809,64
,230,0,826,64
,206,3,847,64
,183,2,871,64
,171,0,885,64
,146,39,871,64
,145,168,743,64
,166,356,534,64
,205,420,431,64
,249,376,431,64
,296,329,431,64
,330,295,431,64
,371,254,431,64
,408,213,435,64
,453,164,439,64
,494,112,450,64
,528,34,494,64
,534,2,520,64
,516,1,539,64
,501,1,554,64
,480,1,575,64
,461,0,595,64
,437,5,614,64
,417,1,638,64
,395,4,657,64
,373,2,681,64
,354,2,700,64
,327,1,728,64
,314,1,741,64
,287,2,767,64
,269,2,785,64
,259,1,796,64
,240,0,816,64
,220,3,833,64
,214,3,839,64
,193,1,862,64
,171,1,884,64
,144,41,871,64
,147,168,741,64
,173,361,522,64
,206,419,431,64
,247,378,431,64
,283,342,431,64
,329,296,431,64
,363,258,435,64
,412,203,441,64
,446,155,455,64
,483,105,468,64
,511,45,500,64
,531,1,524,64
,513,1,542,64
,492,2,562,64
,469,3,584,64
,451,3,602,64
,433,1,622,64
,407,1,648,64
,385,4,667,64
,364,3,689,64
,341,0,715,64
,326,0,730,64
,311,1,744,64
,291,6,759,64
,276,0,780,64
,260,2,794,64
,242,5,809,64
,234,2,820,64
,213,3,840,64
,186,56,814,64
,190,220,646,64
,218,361,477,64
,256,369,431,64
,288,337,431,64
,323,302,431,64
,354,271,431,64
,387,237,432,64
,427,198,431,64
,457,157,442,64
,490,98,468,64
,511,46,499,64
,525,3,528,64
,513,3,540,64
,490,3,563,64
,472,1,583,64
,454,1,601,64
,426,1,629,64
,416,1,639,64
,395,3,658,64
,369,2,685,64
,348,0,708,64
,320,3,733,64
,303,3,750,64
,273,6,777,64
,264,2,790,64
,246,0,810,64
,220,0,836,64
,199,0,857,64
,170,3,883,64
,152,3,901,64
,146,1,909,64
,130,2,924,64
,108,1,947,64
,97,1,958,64
,83,68,905,64
,96,206,754,64
,136,411,509,64
,187,432,437,64
,240,385,431,64
,287,338,431,64
,336,289,431,64
,383,237,436,64
,435,184,437,64
,487,124,445,64
,528,55,473,64
,545,1,510,64
,520,4,532,64
,507,3,546,64
,492,3,561,64
,468,8,580,64
,452,5,599,64
,428,1,627,64
,403,2,651,64
,380,3,673,64
,364,2,690,64
,341,3,712,64
,327,1,728,64
,311,0,745,64
,292,1,763,64
,275,2,779,64
,250,5,801,64
,234,2,820,64
,215,3,838,64
,190,4,862,64
,169,2,885,64
,148,0,908,64
,126,1,929,64
,104,2,950,64
,86,2,968,64
,80,3,973,64
,68,55,933,64
,83,174,799,64
,127,433,496,64
,176,449,431,64
,223,402,431,64
,270,355,431,64
,317,308,431,64
,364,253,439,64
,407,204,445,64
,452,146,458,64
,489,91,476,64
,525,25,506,64
,532,8,516,64
,519,3,534,64
,503,3,550,64
,492,0,564,64
,472,0,584,64
,455,3,598,64
,432,5,619,64
,404,1,651,64
,379,3,674,64
,358,2,696,64
,342,2,712,64
,320,5,731,64
,303,0,753,64
,283,1,772,64
,256,5,795,64
,237,2,817,64
,216,2,838,64
,192,3,861,64
,170,3,883,64
,158,5,893,64
,144,2,910,64
,118,4,934,64
,103,0,953,64
,88,2,966,64
,76,2,978,64
,70,1,985,64
,60,1,995,64
,44,1,1011,64
,33,50,973,64
,54,144,858,64
,99,346,611,64
,147,478,431,64
,202,423,431,64
,259,366,431,64
,304,317,435,64
,354,260,442,64
,404,206,446,64
,452,154,450,64
,482,100,474,64
,518,30,508,64
,522,6,528,64
,508,3,545,64
,482,1,573,64
,458,4,594,64
,436,2,618,64
,419,0,637,64
,395,2,659,64
,376,2,678,64
,359,6,691,64
,345,3,708,64
,328,1,727,64
,308,1,747,64
,281,4,771,64
,260,2,794,64
,236,1,819,64
,219,1,836,64
,208,2,846,64
,189,2,865,64
,176,1,879,64
,158,2,896,64
,149,2,905,64
,129,33,894,64
,117,132,807,64
,142,406,508,64
,181,444,431,64
,223,402,431,64
,270,355,431,64
,311,313,432,64
,349,275,432,64
,380,239,437,64
,416,204,436,64
,459,151,446,64
,500,83,473,64
,523,29,504,64
,525,0,531,64
,509,4,543,64
,488,1,567,64
,460,1,595,64
,439,2,615,64
,423,2,631,64
,400,3,653,64
,386,2,668,64
,372,2,682,64
,343,4,709,64
,324,0,732,64
,302,4,750,64
,288,0,768,64
,261,2,793,64
,238,5,813,64
,224,1,831,64
,204,5,847,64
,188,1,867,64
,168,1,887,64
,146,0,910,64
,129,1,926,64
,112,2,942,64
,94,2,960,64
,75,5,976,64
,65,171,820,64
,101,416,539,64
,145,480,431,64
,198,427,431,64
,249,376,431,64
,298,327,431,64
,343,277,436,64
,391,228,437,64
,437,175,444,64
,482,118,456,64
,507,72,477,64
,529,25,502,64
,534,3,519,64
,509,1,546,64
,488,0,568,64
,460,1,595,64
,445,1,610,64
,428,2,626,64
,412,1,643,64
,393,2,661,64
,374,2,680,64
,352,1,703,64
,329,2,725,64
,316,2,738,64
,293,3,760,64
,272,0,784,64
,253,14,789,64
,240,26,790,64
,232,4,820,64
,217,2,837,64
,194,52,810,64
,191,146,719,64
,209,324,523,64
,245,371,440,64
,285,340,431,64
,317,308,431,64
,356,267,433,64
,392,232,432,64
,426,194,436,64
,469,134,453,64
,499,72,485,64
,526,16,514,64
,509,3,544,64
,494,1,561,64
,484,1,571,64
,461,2,593,64
,436,3,617,64
,415,5,636,64
,400,2,654,64
,380,4,672,64
,361,3,692,64
,349,2,705,64
,322,5,729,64
,312,2,742,64
,292,3,761,64
,272,2,782,64
,249,2,805,64
,231,1,824,64
,209,3,844,64
,196,5,855,64
,173,95,788,64
,183,202,671,64
,209,379,468,64
,237,388,431,64
,275,350,431,64
,316,309,431,64
,358,267,431,64
,396,226,434,64
,437,174,445,64
,481,105,470,64
,507,41,508,64
,508,4,544,64
,488,3,565,64
,469,3,584,64
,446,2,608,64
,422,5,629,64
,400,2,654,64
,374,4,678,64
,354,3,699,64
,337,2,717,64
,316,3,737,64
,302,9,745,64
,290,5,761,64
,270,2,784,64
,253,3,800,64
,235,1,820,64
,218,4,834,64
,206,1,849,64
,185,21,850,64
,179,77,800,64
,195,133,728,64
,224,259,573,64
,259,358,439,64
,306,316,434,64
,346,270,440,64
,383,234,439,64
,419,189,448,64
,457,150,449,64
,487,92,477,64
,507,30,519,64
,500,4,552,64
,480,4,572,64
,454,6,596,64
,442,2,612,64
,424,0,632,64
,404,3,649,64
,388,22,646,64
,378,31,647,64
,365,33,658,64
,375,2,679,64
,352,11,693,64
,339,2,715,64
,322,3,731,64
,299,2,755,64
,265,4,787,64
,247,2,807,64
,227,2,827,64
,204,88,764,64
,207,199,650,64
,240,336,480,64
,286,339,431,64
,315,310,431,64
,350,275,431,64
,382,239,435,64
,423,192,441,64
,462,148,446,64
,501,83,472,64
,522,21,513,64
,513,1,542,64
,484,4,568,64
,460,3,593,64
,438,9,609,64
,422,2,632,64
,397,3,656,64
,388,1,667,64
,378,0,678,64
,350,2,704,64
,331,2,723,64
,312,1,743,64
,290,1,765,64
,268,34,754,64
,258,75,723,64
,269,107,680,64
,295,199,562,64
,334,263,459,64
,371,250,435,64
,407,216,433,64
,427,195,434,64
,459,161,436,64
,482,117,457,64
,501,45,510,64
,507,6,543,64
,471,2,583,64
,438,2,616,64
,416,5,635,64
,391,1,664,64
,365,8,683,64
,357,1,698,64
,341,1,714,64
,320,13,723,64
,311,2,743,64
,297,2,757,64
,284,2,770,64
,269,0,787,64
,249,2,805,64
,240,0,816,64
,226,7,823,64
,209,88,759,64
,214,236,606,64
,249,353,454,64
,285,340,431,64
,328,297,431,64
,362,263,431,64
,402,221,433,64
,433,185,438,64
,475,129,452,64
,495,81,480,64
,505,16,535,64
,495,2,559,64
,467,2,587,64
,449,2,605,64
,432,11,613,64
,407,2,647,64
,392,3,661,64
,376,18,662,64
,369,34,653,64
,368,35,653,64
,367,18,671,64
,368,1,687,64
,351,4,701,64
,336,2,718,64
,317,2,737,64
,297,3,756,64
,274,1,781,64
,251,3,802,64
,221,3,832,64
,207,1,848,64
,180,49,827,64
,186,172,698,64
,203,351,502,64
,246,379,431,64
,283,342,431,64
,316,309,431,64
,356,268,432,64
,401,219,436,64
,438,163,455,64
,479,113,464,64
,505,55,496,64
,525,9,522,64
,522,0,534,64
,502,2,552,64
,481,4,571,64
,461,16,579,64
,446,2,608,64
,427,2,627,64
,403,1,652,64
,383,1,672,64
,364,1,691,64
,342,1,713,64
,323,0,733,64
,295,2,759,64
,277,0,779,64
,248,2,806,64
,220,2,834,64
,202,0,854,64
,177,4,875,64
,167,18,871,64
,164,34,858,64
,160,71,825,64
,167,176,713,64
,207,384,465,64
,250,373,433,64
,290,327,439,64
,323,294,439,64
,364,260,432,64
,407,218,431,64
,453,168,435,64
,493,120,443,64
,538,37,481,64
,544,4,508,64
,533,2,521,64
,513,0,543,64
,491,2,563,64
,472,2,582,64
,454,2,600,64
,440,1,615,64
,415,1,640,64
,394,1,661,64
,377,3,676,64
,363,0,693,64
,337,1,718,64
,314,0,742,64
,292,1,763,64
,275,36,745,64
,258,159,639,64
,278,254,524,64
,312,292,452,64
,353,272,431,64
,383,242,431,64
,414,211,431,64
,439,168,449,64
,469,128,459,64
,492,79,485,64
,515,21,520,64
,511,2,543,64
,484,1,571,64
,449,5,602,64
,427,2,627,64
,403,1,652,64
,383,2,671,64
,368,0,688,64
,341,5,710,64
,333,2,721,64
,314,1,741,64
,299,2,755,64
,282,3,771,64
,271,1,784,64
,252,3,801,64
,231,3,822,64
,221,0,835,64
,211,1,844,64
,188,1,867,64
,164,4,888,64
,152,1,903,64
,139,17,900,64
,125,102,829,64
,142,294,620,64
,189,433,434,64
,225,400,431,64
,268,357,431,64
,303,318,435,64
,346,274,436,64
,390,229,437,64
,430,185,441,64
,463,137,456,64
,502,71,483,64
,519,20,517,64
,515,0,541,64
,494,1,561,64
,472,2,582,64
,450,0,606,64
,437,1,618,64
,423,1,632,64
,399,4,653,64
,385,4,667,64
,370,0,686,64
,348,8,700,64
,323,57,676,64
,327,63,666,64
,340,77,639,64
,361,137,558,64
,379,183,494,64
,410,191,455,64
,436,179,441,64
,455,133,468,64
,479,88,489,64
,484,55,517,64
,486,6,564,64
,460,2,594,64
,430,2,624,64
,408,4,644,64
,389,1,666,64
,368,2,686,64
,345,5,706,64
,323,3,730,64
,304,0,752,64
,283,0,773,64
,267,0,789,64
,257,2,797,64
,243,18,795,64
,234,57,765,64
,249,68,739,64
,273,79,704,64
,273,165,618,64
,296,239,521,64
,337,258,461,64
,368,236,452,64
,409,192,455,64
,439,163,454,64
,475,114,467,64
,509,40,507,64
,510,16,530,64
,483,2,571,64
,451,5,600,64
,426,1,629,64
,408,3,645,64
,394,14,648,64
,382,31,643,64
,384,31,641,64
,384,3,669,64
,366,8,682,64
,344,2,710,64
,322,2,732,64
,296,4,756,64
,275,3,778,64
,262,2,792,64
,249,3,804,64
,230,2,824,64
,216,1,839,64
,185,31,840,64
,186,189,681,64
,217,306,533,64
,260,365,431,64
,297,328,431,64
,335,290,431,64
,370,254,432,64
,408,214,434,64
,438,165,453,64
,477,112,467,64
,500,46,510,64
,505,4,547,64
,483,6,567,64
,464,1,591,64
,450,1,605,64
,427,5,624,64
,411,3,642,64
,396,1,659,64
,372,1,683,64
,354,0,702,64
,329,2,725,64
,315,1,740,64
,301,0,755,64
,285,2,769,64
,265,2,789,64
,242,2,812,64
,228,2,826,64
,213,2,841,64
,188,4,864,64
,168,0,888,64
,145,4,907,64
,136,0,920,64
,122,0,934,64
,99,3,954,64
,79,4,973,64
,67,1,988,64
,55,7,994,64
,55,0,1001,64
,43,2,1011,64
,41,0,1015,64
,35,3,1018,64
,33,4,1019,64
,33,0,1023,64
,30,4,1022,64
,30,3,1023,64
,33,0,1023,64
,31,2,1023,64
,32,1,1023,64
,31,18,1007,64
,34,5,1017,64
,38,2,1016,64
,37,2,1017,64
,37,2,1017,64
,34,5,1017,64
,37,2,1017,64
,39,0,1017,64
,38,1,1017,64
,36,29,991,64
,48,133,875,64
,91,427,538,64
,146,479,431,64
,200,425,431,64
,255,370,431,64
,304,321,431,64
,354,268,434,64
,401,219,436,64
,441,164,451,64
,475,107,474,64
,512,45,499,64
,529,3,524,64
,511,8,537,64
,496,2,558,64
,471,7,578,64
,449,3,604,64
,423,15,618,64
,413,2,641,64
,397,1,658,64
,364,3,689,64
,346,5,705,64
,335,2,719,64
,321,34,701,64
,319,16,721,64
,307,32,717,64
,305,30,721,64
,303,28,725,64
,304,1,751,64
,280,2,774,64
,251,3,802,64
,228,0,828,64
,199,2,855,64
,175,3,878,64
,157,23,876,64
,153,75,828,64
,169,172,715,64
,203,391,462,64
,246,372,438,64
,287,329,440,64
,323,293,440,64
,362,250,444,64
,409,210,437,64
