Java Model MCSS (Evan & Shalitha),,,,
Rebellion,,,,
Rebellion experiment 08 (Java),,,,
Wed May 23 13:07:19 AEST 2018,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
0,39,0,39,
[run number],1,1,1,
government-legitimacy,0.76,,,
movement?,TRUE,,,
initial-agent-density,66,,,
vision,7,,,
max-jail-term,33,,,
visualization, N/A,,,
initial-cop-density,4,,,
[reporter],JAILED,ACTIVE,QUIET,COPS
[final],,,,
[min],,,,
[max],,,,
[mean],,,,
[steps],20000,20000,20000,
,,,,
[all run data],JAILED,ACTIVE,QUIET,COPS
,490,10,556,64
,482,5,569,64
,467,2,587,64
,447,2,607,64
,433,3,620,64
,415,1,640,64
,394,4,658,64
,376,4,676,64
,353,8,695,64
,335,4,717,64
,314,0,742,64
,297,5,754,64
,274,5,777,64
,262,2,792,64
,244,2,810,64
,226,9,821,64
,218,0,838,64
,203,0,853,64
,182,10,864,64
,176,2,878,64
,148,9,899,64
,126,4,926,64
,118,0,938,64
,103,7,946,64
,90,4,962,64
,81,2,973,64
,72,3,981,64
,61,2,993,64
,54,2,1000,64
,46,4,1006,64
,43,4,1009,64
,44,2,1010,64
,44,2,1010,64
,45,32,979,64
,55,213,788,64
,114,459,483,64
,168,427,461,64
,220,375,461,64
,267,328,461,64
,314,281,461,64
,358,237,461,64
,409,185,462,64
,453,132,471,64
,495,57,504,64
,512,2,542,64
,495,2,559,64
,478,4,574,64
,459,6,591,64
,442,1,613,64
,426,3,627,64
,407,0,649,64
,388,2,666,64
,372,1,683,64
,348,3,705,64
,339,0,717,64
,321,3,732,64
,296,6,754,64
,276,5,775,64
,263,5,788,64
,248,2,806,64
,235,0,821,64
,224,3,829,64
,202,3,851,64
,184,31,841,64
,176,107,773,64
,196,297,563,64
,236,359,461,64
,281,314,461,64
,320,275,461,64
,358,237,461,64
,392,203,461,64
,432,153,471,64
,466,97,493,64
,489,31,536,64
,486,10,560,64
,474,1,581,64
,453,3,600,64
,438,2,616,64
,423,4,629,64
,409,2,645,64
,393,2,661,64
,376,1,679,64
,352,5,699,64
,336,1,719,64
,321,1,734,64
,306,2,748,64
,284,4,768,64
,272,32,752,64
,267,92,697,64
,286,167,603,64
,307,260,489,64
,335,260,461,64
,366,229,461,64
,400,188,468,64
,434,148,474,64
,472,84,500,64
,490,15,551,64
,464,4,588,64
,439,0,617,64
,412,1,643,64
,386,1,669,64
,354,6,696,64
,333,2,721,64
,315,3,738,64
,304,1,751,64
,295,4,757,64
,283,3,770,64
,270,5,781,64
,258,2,796,64
,241,4,811,64
,229,2,825,64
,221,2,833,64
,204,4,848,64
,191,5,860,64
,185,2,869,64
,174,1,881,64
,162,2,892,64
,150,4,902,64
,136,0,920,64
,114,2,940,64
,94,31,931,64
,103,64,889,64
,115,239,702,64
,158,430,468,64
,201,394,461,64
,249,346,461,64
,298,297,461,64
,343,251,462,64
,393,196,467,64
,442,137,477,64
,487,74,495,64
,512,7,537,64
,503,3,550,64
,486,3,567,64
,461,1,594,64
,444,2,610,64
,423,5,628,64
,404,3,649,64
,388,4,664,64
,358,3,695,64
,334,3,719,64
,323,2,731,64
,307,3,746,64
,289,7,760,64
,279,2,775,64
,260,0,796,64
,240,1,815,64
,220,2,834,64
,204,90,762,64
,217,195,644,64
,252,327,477,64
,297,297,462,64
,330,263,463,64
,366,229,461,64
,403,185,468,64
,429,145,482,64
,452,106,498,64
,481,25,550,64
,479,1,576,64
,455,1,600,64
,432,2,622,64
,411,4,641,64
,388,4,664,64
,373,1,682,64
,354,2,700,64
,339,3,714,64
,326,3,727,64
,315,1,740,64
,293,2,761,64
,275,2,779,64
,258,4,794,64
,247,4,805,64
,235,1,820,64
,226,1,829,64
,203,4,849,64
,190,2,864,64
,178,63,815,64
,179,185,692,64
,215,343,498,64
,252,343,461,64
,289,306,461,64
,332,263,461,64
,361,232,463,64
,395,200,461,64
,438,153,465,64
,471,98,487,64
,493,28,535,64
,488,2,566,64
,470,4,582,64
,451,4,601,64
,430,4,622,64
,415,1,640,64
,396,1,659,64
,374,1,681,64
,353,2,701,64
,338,1,717,64
,311,2,743,64
,294,2,760,64
,282,1,773,64
,268,1,787,64
,248,3,805,64
,227,7,822,64
,221,4,831,64
,202,7,847,64
,185,7,864,64
,169,72,815,64
,177,268,611,64
,224,369,463,64
,267,328,461,64
,297,298,461,64
,329,266,461,64
,358,237,461,64
,389,206,461,64
,430,157,469,64
,466,103,487,64
,502,17,537,64
,498,2,556,64
,475,5,576,64
,460,1,595,64
,449,0,607,64
,430,2,624,64
,399,3,654,64
,380,3,673,64
,362,3,691,64
,343,4,709,64
,336,1,719,64
,315,2,739,64
,291,5,760,64
,287,1,768,64
,268,2,786,64
,249,5,802,64
,229,3,824,64
,210,5,841,64
,192,18,846,64
,182,0,874,64
,161,16,879,64
,156,3,897,64
,138,2,916,64
,122,1,933,64
,107,7,942,64
,99,3,954,64
,83,3,970,64
,75,2,979,64
,64,2,990,64
,60,2,994,64
,59,0,997,64
,52,1,1003,64
,48,5,1003,64
,47,5,1004,64
,48,9,999,64
,52,1,1003,64
,52,1,1003,64
,50,2,1004,64
,48,75,933,64
,76,232,748,64
,130,456,470,64
,187,408,461,64
,233,362,461,64
,286,309,461,64
,339,256,461,64
,388,206,462,64
,434,152,470,64
,478,87,491,64
,504,9,543,64
,496,1,559,64
,483,1,572,64
,461,1,594,64
,445,3,608,64
,432,3,621,64
,415,2,639,64
,390,11,655,64
,374,13,669,64
,354,4,698,64
,336,2,718,64
,315,2,739,64
,299,3,754,64
,291,0,765,64
,264,40,752,64
,260,27,769,64
,259,2,795,64
,236,14,806,64
,219,40,797,64
,222,19,815,64
,219,26,811,64
,201,120,735,64
,217,304,535,64
,263,332,461,64
,306,289,461,64
,342,253,461,64
,372,223,461,64
,413,179,464,64
,449,132,475,64
,488,68,500,64
,498,9,549,64
,480,5,571,64
,457,2,597,64
,439,4,613,64
,427,2,627,64
,408,2,646,64
,377,4,675,64
,366,3,687,64
,343,13,700,64
,336,1,719,64
,321,2,733,64
,308,2,746,64
,298,2,756,64
,277,2,777,64
,255,3,798,64
,234,1,821,64
,210,65,781,64
,200,166,690,64
,230,304,522,64
,263,331,462,64
,304,291,461,64
,342,253,461,64
,378,216,462,64
,414,180,462,64
,453,121,482,64
,488,35,533,64
,498,3,555,64
,481,1,574,64
,455,3,598,64
,424,8,624,64
,402,6,648,64
,387,3,666,64
,377,1,678,64
,360,3,693,64
,336,7,713,64
,330,3,723,64
,310,2,744,64
,293,2,761,64
,278,1,777,64
,260,3,793,64
,243,3,810,64
,228,5,823,64
,216,3,837,64
,196,1,859,64
,174,3,879,64
,162,1,893,64
,145,2,909,64
,133,118,805,64
,156,347,553,64
,190,405,461,64
,233,362,461,64
,280,315,461,64
,319,276,461,64
,360,235,461,64
,398,190,468,64
,430,150,476,64
,473,71,512,64
,497,20,539,64
,491,3,562,64
,473,1,582,64
,451,5,600,64
,447,1,608,64
,434,3,619,64
,421,1,634,64
,393,5,658,64
,372,2,682,64
,345,4,707,64
,333,2,721,64
,316,3,737,64
,303,1,752,64
,288,0,768,64
,271,1,784,64
,251,2,803,64
,230,39,787,64
,218,126,712,64
,234,280,542,64
,269,323,464,64
,297,298,461,64
,336,259,461,64
,366,229,461,64
,407,187,462,64
,440,144,472,64
,485,58,513,64
,488,15,553,64
,470,2,584,64
,445,5,606,64
,429,2,625,64
,410,3,643,64
,391,7,658,64
,375,29,652,64
,374,42,640,64
,381,5,670,64
,362,21,673,64
,352,23,681,64
,346,13,697,64
,336,3,717,64
,324,2,730,64
,308,5,743,64
,295,1,760,64
,278,2,776,64
,259,1,796,64
,235,3,818,64
,220,0,836,64
,200,1,855,64
,171,9,876,64
,158,2,896,64
,144,1,911,64
,128,2,926,64
,114,120,822,64
,139,310,607,64
,187,407,462,64
,234,361,461,64
,278,317,461,64
,323,271,462,64
,364,228,464,64
,404,187,465,64
,447,140,469,64
,495,60,501,64
,519,4,533,64
,493,3,560,64
,475,2,579,64
,459,0,597,64
,436,3,617,64
,414,5,637,64
,394,3,659,64
,365,1,690,64
,344,3,709,64
,336,5,715,64
,315,3,738,64
,300,2,754,64
,282,6,768,64
,266,2,788,64
,240,5,811,64
,225,2,829,64
,210,2,844,64
,192,2,862,64
,164,5,887,64
,156,3,897,64
,144,2,910,64
,133,4,919,64
,117,3,936,64
,104,2,950,64
,85,2,969,64
,72,70,914,64
,88,303,665,64
,134,461,461,64
,178,417,461,64
,230,365,461,64
,279,316,461,64
,318,276,462,64
,369,226,461,64
,421,171,464,64
,458,119,479,64
,493,49,514,64
,507,5,544,64
,494,3,559,64
,475,2,579,64
,455,1,600,64
,437,1,618,64
,416,3,637,64
,401,1,654,64
,381,4,671,64
,365,2,689,64
,338,3,715,64
,316,2,738,64
,295,3,758,64
,285,0,771,64
,268,4,784,64
,250,1,805,64
,231,3,822,64
,216,3,837,64
,196,4,856,64
,181,2,873,64
,161,33,862,64
,155,109,792,64
,182,274,600,64
,225,369,462,64
,263,332,461,64
,303,292,461,64
,340,255,461,64
,372,223,461,64
,406,187,463,64
,452,126,478,64
,492,55,509,64
,498,12,546,64
,501,1,554,64
,483,2,571,64
,460,1,595,64
,447,3,606,64
,436,2,618,64
,420,1,635,64
,398,0,658,64
,379,4,673,64
,357,2,697,64
,336,5,715,64
,314,33,709,64
,305,76,675,64
,305,86,665,64
,324,103,629,64
,341,150,565,64
,368,190,498,64
,406,172,478,64
,445,120,491,64
,467,65,524,64
,481,7,568,64
,461,16,579,64
,428,30,598,64
,414,5,637,64
,391,2,663,64
,366,3,687,64
,327,4,725,64
,312,4,740,64
,298,4,754,64
,274,6,776,64
,261,1,794,64
,246,1,809,64
,241,1,814,64
,219,3,834,64
,209,48,799,64
,222,145,689,64
,248,281,527,64
,296,291,469,64
,342,250,464,64
,386,206,464,64
,421,149,486,64
,453,111,492,64
,480,44,532,64
,477,2,577,64
,447,1,608,64
,423,2,631,64
,397,3,656,64
,373,3,680,64
,356,3,697,64
,345,3,708,64
,331,2,723,64
,312,2,742,64
,288,4,764,64
,278,3,775,64
,262,4,790,64
,248,3,805,64
,240,0,816,64
,225,1,830,64
,206,2,848,64
,197,5,854,64
,182,7,867,64
,174,5,877,64
,157,61,838,64
,169,193,694,64
,195,356,505,64
,234,361,461,64
,278,317,461,64
,306,289,461,64
,344,249,463,64
,381,204,471,64
,420,161,475,64
,449,129,478,64
,488,52,516,64
,511,1,544,64
,488,2,566,64
,469,0,587,64
,447,3,606,64
,436,4,616,64
,414,3,639,64
,398,4,654,64
,383,4,669,64
,363,25,668,64
,357,28,671,64
,353,4,699,64
,331,4,721,64
,317,1,738,64
,294,2,760,64
,271,2,783,64
,260,2,794,64
,233,3,820,64
,223,4,829,64
,197,1,858,64
,174,6,876,64
,159,3,894,64
,144,2,910,64
,127,2,927,64
,106,12,938,64
,94,70,892,64
,111,292,653,64
,162,431,463,64
,213,382,461,64
,257,338,461,64
,301,294,461,64
,348,247,461,64
,391,204,461,64
,432,159,465,64
,476,97,483,64
,519,30,507,64
,518,5,533,64
,505,0,551,64
,489,3,564,64
,470,2,584,64
,452,2,602,64
,436,0,620,64
,413,2,641,64
,390,2,664,64
,376,5,675,64
,360,3,693,64
,340,6,710,64
,324,4,728,64
,310,5,741,64
,289,1,766,64
,267,5,784,64
,253,6,797,64
,230,0,826,64
,209,6,841,64
,196,3,857,64
,181,3,872,64
,165,7,884,64
,148,3,905,64
,125,2,929,64
,112,1,943,64
,84,26,946,64
,84,2,970,64
,73,4,979,64
,63,4,989,64
,55,17,984,64
,63,1,992,64
,60,0,996,64
,59,2,995,64
,52,6,998,64
,54,3,999,64
,52,8,996,64
,57,1,998,64
,56,2,998,64
,53,20,983,64
,63,2,991,64
,61,2,993,64
,57,4,995,64
,56,3,997,64
,56,3,997,64
,57,3,996,64
,58,1,997,64
,53,3,1000,64
,48,4,1004,64
,49,1,1006,64
,45,3,1008,64
,43,5,1008,64
,43,4,1009,64
,43,4,1009,64
,44,54,958,64
,65,201,790,64
,123,456,477,64
,180,415,461,64
,234,361,461,64
,288,307,461,64
,338,257,461,64
,388,207,461,64
,431,163,462,64
,472,103,481,64
,505,44,507,64
,517,3,536,64
,495,4,557,64
,476,3,577,64
,462,4,590,64
,446,1,609,64
,424,4,628,64
,403,1,652,64
,379,2,675,64
,361,2,693,64
,342,4,710,64
,332,2,722,64
,319,1,736,64
,298,3,755,64
,264,2,790,64
,247,2,807,64
,232,2,822,64
,214,1,841,64
,197,1,858,64
,180,2,874,64
,152,1,903,64
,134,7,915,64
,115,3,938,64
,97,7,952,64
,86,3,967,64
,68,5,983,64
,63,4,989,64
,60,2,994,64
,53,4,999,64
,52,4,1000,64
,43,38,975,64
,61,109,886,64
,98,387,571,64
,153,442,461,64
,208,387,461,64
,258,337,461,64
,316,278,462,64
,361,232,463,64
,408,179,469,64
,452,135,469,64
,485,60,511,64
,507,8,541,64
,494,4,558,64
,484,3,569,64
,463,3,590,64
,451,1,604,64
,432,1,623,64
,413,1,642,64
,396,3,657,64
,382,5,669,64
,374,0,682,64
,355,1,700,64
,335,1,720,64
,311,4,741,64
,288,2,766,64
,275,1,780,64
,250,1,805,64
,233,0,823,64
,212,8,836,64
,198,48,810,64
,188,109,759,64
,201,285,570,64
,251,344,461,64
,282,313,461,64
,318,276,462,64
,355,240,461,64
,385,207,464,64
,422,166,468,64
,460,109,487,64
,495,45,516,64
,498,4,554,64
,474,3,579,64
,455,2,599,64
,441,3,612,64
,426,1,629,64
,397,6,653,64
,388,1,667,64
,374,2,680,64
,350,3,703,64
,330,3,723,64
,311,2,743,64
,291,1,764,64
,272,40,744,64
,263,72,721,64
,273,74,709,64
,291,102,663,64
,306,176,574,64
,341,228,487,64
,370,199,487,64
,404,172,480,64
,442,130,484,64
,468,94,494,64
,486,23,547,64
,469,11,576,64
,457,1,598,64
,424,16,616,64
,406,27,623,64
,389,25,642,64
,387,2,667,64
,363,4,689,64
,350,1,705,64
,327,5,724,64
,316,3,737,64
,302,1,753,64
,286,5,765,64
,277,5,774,64
,266,0,790,64
,239,10,807,64
,234,49,773,64
,239,54,763,64
,253,39,764,64
,251,86,719,64
,267,183,606,64
,298,253,505,64
,329,266,461,64
,358,237,461,64
,398,191,467,64
,432,141,483,64
,458,92,506,64
,478,48,530,64
,493,2,561,64
,466,7,583,64
,444,11,601,64
,433,4,619,64
,418,2,636,64
,394,5,657,64
,380,3,673,64
,363,2,691,64
,347,2,707,64
,331,3,722,64
,319,1,736,64
,304,1,751,64
,287,4,765,64
,275,1,780,64
,257,4,795,64
,240,32,784,64
,231,57,768,64
,237,97,722,64
,258,168,630,64
,291,238,527,64
,326,268,462,64
,359,236,461,64
,393,197,466,64
,422,171,463,64
,460,122,474,64
,494,44,518,64
,501,2,553,64
,476,2,578,64
,448,5,603,64
,421,3,632,64
,398,12,646,64
,391,6,659,64
,368,24,664,64
,361,30,665,64
,364,6,686,64
,352,3,701,64
,331,1,724,64
,313,3,740,64
,297,2,757,64
,280,1,775,64
,263,6,787,64
,243,2,811,64
,226,6,824,64
,208,1,847,64
,183,0,873,64
,170,0,886,64
,158,1,897,64
,140,5,911,64
,130,4,922,64
,114,4,938,64
,104,2,950,64
,95,0,961,64
,80,2,974,64
,65,6,985,64
,56,1,999,64
,54,2,1000,64
,51,3,1002,64
,41,9,1006,64
,48,2,1006,64
,47,2,1007,64
,45,4,1007,64
,45,1,1010,64
,42,59,955,64
,63,311,682,64
,119,472,465,64
,177,418,461,64
,236,359,461,64
,283,312,461,64
,342,253,461,64
,388,207,461,64
,431,160,465,64
,476,98,482,64
,501,31,524,64
,507,5,544,64
,497,2,557,64
,491,1,564,64
,467,2,587,64
,448,3,605,64
,422,4,630,64
,401,5,650,64
,383,4,669,64
,367,6,683,64
,347,4,705,64
,336,3,717,64
,313,19,724,64
,302,46,708,64
,302,52,702,64
,306,69,681,64
,304,125,627,64
,325,193,538,64
,354,226,476,64
,386,200,470,64
,417,164,475,64
,454,110,492,64
,475,51,530,64
,485,4,567,64
,453,3,600,64
,435,0,621,64
,413,6,637,64
,398,8,650,64
,377,3,676,64
,349,2,705,64
,329,2,725,64
,310,2,744,64
,293,34,729,64
,292,29,735,64
,305,18,733,64
,299,2,755,64
,287,1,768,64
,270,3,783,64
,255,2,799,64
,238,3,815,64
,216,6,834,64
,208,1,847,64
,190,1,865,64
,172,2,882,64
,149,1,906,64
,136,0,920,64
,120,3,933,64
,101,5,950,64
,89,2,965,64
,78,3,975,64
,68,2,986,64
,61,15,980,64
,64,48,944,64
,85,5,966,64
,83,23,950,64
,92,192,772,64
,140,411,505,64
,193,402,461,64
,242,353,461,64
,286,309,461,64
,329,266,461,64
,373,222,461,64
,426,168,462,64
,463,119,474,64
,501,54,501,64
,512,4,540,64
,502,0,554,64
,469,4,583,64
,457,0,599,64
,435,3,618,64
,420,2,634,64
,401,5,650,64
,387,1,668,64
,364,3,689,64
,339,2,715,64
,323,2,731,64
,308,11,737,64
,297,7,752,64
,286,0,770,64
,260,3,793,64
,239,0,817,64
,211,4,841,64
,198,1,857,64
,178,2,876,64
,154,1,901,64
,140,9,907,64
,130,1,925,64
,110,25,921,64
,115,92,849,64
,133,294,629,64
,180,413,463,64
,221,374,461,64
,272,323,461,64
,314,281,461,64
,359,236,461,64
,410,184,462,64
,456,119,481,64
,497,41,518,64
,521,2,533,64
,506,3,547,64
,483,4,569,64
,459,2,595,64
,440,4,612,64
,426,3,627,64
,415,1,640,64
,397,1,658,64
,378,4,674,64
,361,3,692,64
,353,2,701,64
,337,2,717,64
,320,2,734,64
,298,1,757,64
,272,4,780,64
,255,3,798,64
,241,31,784,64
,241,89,726,64
,249,155,652,64
,272,253,531,64
,312,282,462,64
,343,252,461,64
,364,231,461,64
,393,199,464,64
,424,166,466,64
,450,125,481,64
,477,60,519,64
,501,3,552,64
,465,3,588,64
,444,3,609,64
,424,4,628,64
,409,4,643,64
,398,2,656,64
,387,1,668,64
,370,4,682,64
,353,5,698,64
,342,2,712,64
,330,5,721,64
,316,2,738,64
,296,1,759,64
,282,2,772,64
,262,3,791,64
,248,1,807,64
,226,23,807,64
,217,49,790,64
,223,34,799,64
,232,2,822,64
,207,1,848,64
,191,14,851,64
,175,3,878,64
,160,8,888,64
,141,2,913,64
,129,0,927,64
,113,2,941,64
,101,2,953,64
,88,1,967,64
,80,2,974,64
,72,4,980,64
,71,5,980,64
,71,3,982,64
,68,3,985,64
,69,1,986,64
,67,2,987,64
,67,2,987,64
,66,3,987,64
,63,4,989,64
,62,3,991,64
,57,6,993,64
,56,3,997,64
,55,2,999,64
,50,4,1002,64
,49,4,1003,64
,49,1,1006,64
,49,1,1006,64
,46,3,1007,64
,47,1,1008,64
,40,4,1012,64
,40,2,1014,64
,41,1,1014,64
,40,3,1013,64
,41,2,1013,64
,40,3,1013,64
,40,105,911,64
,74,315,667,64
,132,463,461,64
,184,411,461,64
,237,358,461,64
,287,308,461,64
,335,260,461,64
,388,206,462,64
,428,159,469,64
,462,109,485,64
,494,33,529,64
,503,2,551,64
,487,2,567,64
,464,8,584,64
,439,5,612,64
,429,4,623,64
,412,4,640,64
,399,2,655,64
,379,2,675,64
,356,2,698,64
,340,5,711,64
,329,0,727,64
,310,5,741,64
,294,1,761,64
,285,2,769,64
,271,3,782,64
,252,3,801,64
,236,11,809,64
,221,28,807,64
,217,49,790,64
,214,66,776,64
,231,122,703,64
,252,275,529,64
,287,296,473,64
,318,277,461,64
,364,228,464,64
,397,196,463,64
,432,151,473,64
,469,94,493,64
,484,34,538,64
,485,4,567,64
,469,2,585,64
,454,5,597,64
,444,3,609,64
,429,3,624,64
,415,0,641,64
,394,3,659,64
,379,3,674,64
,361,5,690,64
,350,2,704,64
,329,2,725,64
,304,6,746,64
,284,49,723,64
,275,110,671,64
,294,167,595,64
,328,220,508,64
,359,231,466,64
,386,208,462,64
,425,170,461,64
,461,113,482,64
,482,35,539,64
,486,2,568,64
,461,1,594,64
,433,7,616,64
,399,1,656,64
,370,2,684,64
,345,5,706,64
,330,2,724,64
,311,5,740,64
,290,4,762,64
,272,1,783,64
,258,2,796,64
,241,3,812,64
,226,5,825,64
,211,6,839,64
,202,2,852,64
,193,8,855,64
,181,4,871,64
,172,3,881,64
,156,3,897,64
,150,2,904,64
,136,2,918,64
,121,3,932,64
,113,4,939,64
,94,4,958,64
,90,33,933,64
,93,84,879,64
,116,291,649,64
,160,435,461,64
,209,386,461,64
,255,340,461,64
,313,282,461,64
,366,229,461,64
,408,184,464,64
,445,139,472,64
,492,55,509,64
,518,2,536,64
,493,3,560,64
,478,2,576,64
,451,2,603,64
,435,2,619,64
,424,2,630,64
,407,1,648,64
,382,2,672,64
,360,3,693,64
,342,3,711,64
,327,6,723,64
,317,2,737,64
,299,1,756,64
,276,4,776,64
,253,4,799,64
,243,4,809,64
,228,2,826,64
,203,6,847,64
,189,2,865,64
,170,2,884,64
,156,34,866,64
,162,53,841,64
,176,106,774,64
,194,286,576,64
,233,361,462,64
,277,318,461,64
,319,276,461,64
,352,243,461,64
,384,206,466,64
,426,159,471,64
,450,129,477,64
,489,64,503,64
,509,7,540,64
,497,1,558,64
,474,2,580,64
,451,14,591,64
,440,2,614,64
,416,1,639,64
,404,2,650,64
,390,4,662,64
,377,2,677,64
,357,4,695,64
,346,1,709,64
,328,4,724,64
,308,0,748,64
,280,1,775,64
,265,4,787,64
,251,2,803,64
,224,3,829,64
,201,3,852,64
,184,2,870,64
,163,0,893,64
,146,1,909,64
,135,0,921,64
,117,5,934,64
,99,46,911,64
,99,205,752,64
,131,424,501,64
,176,419,461,64
,219,376,461,64
,266,329,461,64
,314,281,461,64
,358,237,461,64
,405,188,463,64
,451,132,473,64
,487,62,507,64
,509,4,543,64
,492,4,560,64
,477,4,575,64
,451,4,601,64
,429,6,621,64
,410,9,637,64
,393,3,660,64
,369,3,684,64
,355,1,700,64
,337,2,717,64
,326,0,730,64
,310,2,744,64
,290,2,764,64
,273,3,780,64
,248,2,806,64
,227,1,828,64
,206,4,846,64
,191,3,862,64
,171,1,884,64
,154,2,900,64
,140,4,912,64
,121,59,876,64
,122,205,729,64
,173,390,493,64
,216,379,461,64
,264,331,461,64
,304,291,461,64
,342,253,461,64
,382,213,461,64
,417,172,467,64
,455,114,487,64
,490,35,531,64
,501,1,554,64
,486,1,569,64
,466,3,587,64
,450,2,604,64
,436,2,618,64
,418,2,636,64
,396,2,658,64
,374,3,679,64
,352,4,700,64
,335,3,718,64
,308,3,745,64
,284,5,767,64
,263,7,786,64
,251,1,804,64
,236,5,815,64
,218,1,837,64
,199,3,854,64
,184,1,871,64
,169,2,885,64
,151,6,899,64
,134,64,858,64
,143,220,693,64
,177,388,491,64
,220,375,461,64
,263,332,461,64
,304,291,461,64
,344,251,461,64
,377,217,462,64
,415,180,461,64
,457,128,471,64
,496,61,499,64
,509,8,539,64
,495,1,560,64
,478,3,575,64
,471,2,583,64
,442,2,612,64
,426,1,629,64
,412,3,641,64
,387,8,661,64
,373,5,678,64
,365,1,690,64
,341,2,713,64
,317,3,736,64
,302,2,752,64
,284,3,769,64
,264,4,788,64
,243,14,799,64
,227,4,825,64
,205,5,846,64
,194,117,745,64
,214,232,610,64
,253,325,478,64
,293,302,461,64
,325,270,461,64
,356,238,462,64
,378,205,473,64
,416,159,481,64
,448,115,493,64
,481,59,516,64
,501,14,541,64
,488,5,563,64
,472,1,583,64
,452,4,600,64
,426,7,623,64
,414,2,640,64
,400,2,654,64
,382,4,670,64
,367,3,686,64
,348,1,707,64
,327,3,726,64
,305,1,750,64
,287,2,767,64
,267,2,787,64
,251,2,803,64
,228,2,826,64
,216,68,772,64
,227,157,672,64
,265,301,490,64
,303,292,461,64
,334,251,471,64
,358,235,463,64
,387,208,461,64
,414,173,469,64
,453,119,484,64
,486,41,529,64
,499,3,554,64
,486,2,568,64
,461,2,593,64
,440,3,613,64
,421,2,633,64
,403,2,651,64
,385,6,665,64
,371,0,685,64
,355,3,698,64
,333,1,722,64
,315,2,739,64
,295,7,754,64
,283,2,771,64
,259,5,792,64
,249,2,805,64
,234,1,821,64
,213,3,840,64
,202,5,849,64
,187,23,846,64
,183,14,859,64
,178,2,876,64
,164,4,888,64
,138,1,917,64
,119,2,935,64
,101,5,950,64
,89,3,964,64
,79,2,975,64
,67,3,986,64
,57,3,996,64
,52,3,1001,64
,53,0,1003,64
,49,2,1005,64
,49,2,1005,64
,48,8,1000,64
,49,5,1002,64
,53,0,1003,64
,49,3,1004,64
,50,1,1005,64
,48,1,1007,64
,46,7,1003,64
,47,2,1007,64
,45,3,1008,64
,46,2,1008,64
,41,7,1008,64
,46,1,1009,64
,43,32,981,64
,53,175,828,64
,98,458,500,64
,153,442,461,64
,214,381,461,64
,267,328,461,64
,316,279,461,64
,361,234,461,64
,411,184,461,64
,446,135,475,64
,488,68,500,64
,510,11,535,64
,502,2,552,64
,489,1,566,64
,471,0,585,64
,455,3,598,64
,437,5,614,64
,417,3,636,64
,399,2,655,64
,367,9,680,64
,357,5,694,64
,336,4,716,64
,320,3,733,64
,300,3,753,64
,289,3,764,64
,276,2,778,64
,254,2,800,64
,230,1,825,64
,207,2,847,64
,192,2,862,64
,170,3,883,64
,159,1,896,64
,135,3,918,64
,121,10,925,64
,108,5,943,64
,88,6,962,64
,75,6,975,64
,67,1,988,64
,59,1,996,64
,46,4,1006,64
,47,0,1009,64
,39,5,1012,64
,38,4,1014,64
,40,2,1014,64
,40,2,1014,64
,39,3,1014,64
,40,2,1014,64
,40,2,1014,64
,38,58,960,64
,65,141,850,64
,108,422,526,64
,163,432,461,64
,217,378,461,64
,270,324,462,64
,318,277,461,64
,366,229,461,64
,416,178,462,64
,465,118,473,64
,509,42,505,64
,529,1,526,64
,507,2,547,64
,486,2,568,64
,461,5,590,64
,440,4,612,64
,419,2,635,64
,398,4,654,64
,381,2,673,64
,360,2,694,64
,334,4,718,64
,312,24,720,64
,301,5,750,64
,287,3,766,64
,269,2,785,64
,251,0,805,64
,223,5,828,64
,202,1,853,64
,181,2,873,64
,160,5,891,64
,141,5,910,64
,129,1,926,64
,117,0,939,64
,104,1,951,64
,89,4,963,64
,76,2,978,64
,70,2,984,64
,58,3,995,64
,52,1,1003,64
,47,47,962,64
,63,223,770,64
,116,458,482,64
,168,427,461,64
,219,376,461,64
,272,323,461,64
,314,279,463,64
,365,229,462,64
,410,179,467,64
,454,112,490,64
,492,53,511,64
,505,7,544,64
,498,1,557,64
,483,1,572,64
,466,4,586,64
,441,6,609,64
,429,1,626,64
,411,4,641,64
,397,2,657,64
,384,0,672,64
,360,3,693,64
,346,22,688,64
,339,44,673,64
,345,38,673,64
,346,3,707,64
,327,4,725,64
,304,19,733,64
,291,8,757,64
,269,6,781,64
,256,1,799,64
,233,3,820,64
,215,4,837,64
,194,1,861,64
,175,0,881,64
,154,66,836,64
,161,162,733,64
,182,319,555,64
,222,373,461,64
,263,332,461,64
,302,293,461,64
,345,250,461,64
,390,203,463,64
,432,158,466,64
,474,98,484,64
,512,22,522,64
,515,2,539,64
,494,2,560,64
,472,2,582,64
,452,3,601,64
,434,1,621,64
,415,2,639,64
,388,2,666,64
,357,4,695,64
,340,5,711,64
,323,3,730,64
,306,2,748,64
,292,1,763,64
,271,3,782,64
,257,2,797,64
,240,3,813,64
,215,4,837,64
,205,36,815,64
,200,111,745,64
,224,230,602,64
,258,315,483,64
,296,299,461,64
,333,262,461,64
,366,228,462,64
,400,192,464,64
,435,149,472,64
,475,75,506,64
,486,21,549,64
,473,3,580,64
,448,3,605,64
,429,3,624,64
,409,13,634,64
,404,21,631,64
,396,57,603,64
,397,57,602,64
,413,55,588,64
,427,24,605,64
,426,4,626,64
,406,2,648,64
,390,5,661,64
