BehaviorSpace results (NetLogo 6.0.3),,,,
Rebellion.nlogo,,,,
experiment 03,,,,
05/24/2018 04:15:19:040 +1000,,,,
min-pxcor,max-pxcor,min-pycor,max-pycor,
0,39,0,39,
[run number],1,1,1,1
government-legitimacy,0.76,,,
movement?,FALSE,,,
initial-agent-density,66,,,
vision,7,,,
max-jail-term,33,,,
visualization,3D,,,
initial-cop-density,4,,,
[reporter],JAILED,ACTIVE,QUIET,COPS
,443,0,613,64
,419,5,632,64
,394,5,657,64
,372,1,683,64
,345,0,711,64
,316,0,740,64
,293,0,763,64
,271,0,785,64
,257,1,798,64
,249,50,757,64
,264,103,689,64
,308,211,537,64
,355,245,456,64
,393,197,466,64
,434,159,463,64
,467,114,475,64
,490,65,501,64
,504,30,522,64
,498,8,550,64
,475,10,571,64
,457,0,599,64
,419,0,637,64
,397,0,659,64
,376,0,680,64
,355,1,700,64
,345,1,710,64
,324,0,732,64
,306,0,750,64
,279,5,772,64
,286,51,719,64
,318,80,658,64
,344,133,579,64
,380,178,498,64
,418,170,468,64
,456,132,468,64
,487,80,489,64
,501,32,523,64
,499,3,554,64
,477,5,574,64
,450,1,605,64
,417,2,637,64
,403,2,651,64
,368,0,688,64
,345,0,711,64
,319,0,737,64
,306,14,736,64
,309,60,687,64
,331,64,661,64
,370,169,517,64
,407,186,463,64
,443,136,477,64
,473,98,485,64
,502,57,497,64
,522,13,521,64
,502,4,550,64
,472,0,584,64
,450,2,604,64
,422,10,624,64
,406,8,642,64
,396,22,638,64
,389,21,646,64
,384,0,672,64
,360,0,696,64
,334,0,722,64
,312,0,744,64
,294,1,761,64
,288,31,737,64
,302,136,618,64
,337,222,497,64
,373,223,460,64
,399,183,474,64
,440,152,464,64
,469,106,481,64
,505,62,489,64
,509,14,533,64
,492,1,563,64
,465,1,590,64
,443,1,612,64
,419,0,637,64
,393,0,663,64
,372,0,684,64
,352,0,704,64
,328,3,725,64
,307,0,749,64
,295,0,761,64
,284,0,772,64
,267,0,789,64
,250,0,806,64
,238,2,816,64
,223,1,832,64
,210,0,846,64
,187,0,869,64
,182,4,870,64
,174,0,882,64
,160,3,893,64
,148,9,899,64
